@relation data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
0,0.000474,0,0,0,2.02,0.026071,0,0,0.002011,11.8601,0,1.02,1.02,0,0,0,2,0.000451,2.02,0.307225,0,0,1.1,4,11,0,2,1,1,0,0,1,0,7,0.000589,0.002053,0.001981,2.05,1.05,5,1.27,2,0,2,0,0,0,2.05,0.02734,0,1,0.001534,0,0.000584,0,2,0.001763,2.46,0.04351,0.000549,clean
7,0.004463,0,3,0,1.01,0.083804,0.001685,0,0.000775,13.1504,0,4.06,4.08,0,0,0,24,0.004526,1.01,0.354994,0,0.001986,5.16,14,191,0,16,3,1,0,0,120,1.01,89,0.006755,0.000565,0.01565,3.04,5.09,15,6.41,7,0,7,0,1.02,0,3.04,0.034195,3.04,6,0.004393,0.005131,0.008608,21,7,0.004491,9.42,0.052516,0.004849,clean
1,0,0,1,0,0,0.004537,0,0,0,2.97312,0,0,0,0,0,0,7,0,0,0.09279,0,0,0,3,32,0,5,1,1,0,0,10,0,14,0,0,0.000854,0,0,4,1.02,2,0,2,0,0,0,0,0.012583,0,1,0,0,0.00114,0,4,0,1.1,0.034972,0,clean
0,0.00331,0,4,0,1.02,0.101182,0.000954,0,0.0007,10.5825,0,0,2.05,0,0,0,26,0,1.01,0.286375,0,0.007109,2.19,10,102,2,9,2,1,0,1.01,36,1.01,52,0.00346,0.000752,0.004415,2.02,2.3,10,3.31,3,0,2,1,1.02,0.000752,2.02,0.027905,5.14,5,0.003516,0.009577,0.004435,47,4,0.003631,3.75,0.045787,0.003435,clean
4,0.001039,0,0,0,0,0.022392,0.000848,0,0,4.46612,0,1.01,1.02,0,0,0,32,0.001005,0,0.137024,0,0,1.04,9,123,0,12,1,1,0,0,66,0,39,0.001119,0,0.006112,1.03,1.25,10,1.11,3,0,3,0,1.01,0,1.03,0.017702,0,3,0.000918,0,0.001005,6,8,0.001026,2.34,0.044007,0.00109,clean
15,0.002686,0.003017,19,0,2.06,0.231115,0.002333,2.02,0.00145,23.5046,0,5.05,4.05,0,0,0,131,0.004306,2.04,0.666988,0,0,11.47,30,441,3,17,2,1,0,0,136,0,214,0.015445,0.001449,0.022459,4.09,4.7,31,11.86,4,0,4,0,2.02,0,5.11,0.075255,1.01,27,0.005512,0.001646,0.015875,13,2,0.007221,17.44,0.16107,0.00313,clean
0,0.011384,0,3,0,0,0.050222,0,0,0,12.9005,0,0,2.02,0,0,0,5,0,0,0.400366,0,0,2.02,2,38,0,5,1,2,0,0,10,0,15,0.01445,0,0.013058,1.01,2.07,4,3.04,3,0,3,0,0,0,1.01,0.063037,0,3,0.000841,0,0.010044,0,1,0.001,2.07,0.180073,0.013536,clean
0,0.002264,0,2,0,0,0.021928,0.002103,0,0,4.41258,0,0,1.06,0,0,0,27,0,0,0.138856,0,0.00374,1.18,15,103,0,15,4,1,0,0,105,1.01,52,0.002161,0,0.006755,1.08,1.69,16,2.3,0,0,0,0,1.03,0,1.08,0.018583,3.03,4,0.002203,0.008916,0.0058,70,9,0.002537,2.57,0.046384,0.002453,clean
0,0,0,0,0,0,0.006921,0,0,0,3.15995,0,0,0,0,0,0,8,0,0,0.098123,0,0,0,2,30,13,8,5,1,0,0,28,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0.012803,2.04,2,0,0.005123,0,80,7,0,0,0.0309,0,clean
0,0.000622,0.000727,3,0,1.01,0.009938,0.000558,1.01,0.000451,11.6831,0,0,1.01,0,0,0,23,0,1.01,0.308426,0,0.00239,3.03,6,96,26,9,5,3,0,0,36,2.02,58,0.003488,0.000473,0.008105,1.01,1.08,9,1.01,3,0,3,0,1.01,0,2.02,0.028801,11.21,3,0.002143,0.013034,0.000609,181,8,0.002861,4.1,0.049298,0.00065,clean
3,0.000819,0.00094,11,0,1.05,0.061121,0.000702,1.01,0.000754,13.1737,0,0,1.04,0,0,0,28,0,1.05,0.320958,0,0.001577,3.05,6,162,7,15,2,1,0,0,105,2.22,51,0.002358,0.000366,0.007193,4.06,1.5,7,4.19,5,0,5,1,1.02,0,3.05,0.024189,2.08,11,0.002965,0.00117,0.002958,20,3,0.002157,4.76,0.034569,0.000822,buggy
0,0,0,0,0,0,0.001222,0,0,0,1.76682,0,0,0,0,0,0,26,0,0,0.061715,0,0,0,4,114,0,9,1,1,0,0,36,0,30,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0.010097,0,1,0,0,0,0,3,0,0,0.033928,0,clean
1,0.000474,0,1,0,0,0.017182,0,0,0,10.2628,0,1.01,1.01,0,0,0,8,0.000451,0,0.259347,0,0,1.01,7,53,0,7,2,0,0,0,21,0,31,0.000589,0,0.00057,0,1.06,7,1.07,0,0,0,0,0,0,0,0.02179,0,1,0,0,0.000584,7,2,0,1.19,0.035301,0.000549,clean
0,0.001812,0.000943,0,0,0,0.02544,0.000828,1.03,0,8.45639,0,0,2.02,0,3,0,9,0,0,0.237405,1.01,0,2.03,1,28,0,7,1,3,0.000731,0,21,0,24,0.00182,0,0.001797,2.03,2.11,4,2.12,2,0,0,0,1.01,0,2.06,0.025618,0,1,0.004231,0,0.001779,0,3,0.004508,2.12,0.051808,0.001973,clean
9,0.000624,0.001402,0,0,0,0.008195,0.000583,1.01,0,4.18914,0,1.01,1.02,1,0,0,47,0.00064,0,0.11457,0,0,1.02,5,176,0,23,1,2,0,0,253,0,102,0.000724,0,0.000636,1.01,1.43,7,1.02,5,0,4,0,1.01,0,2.02,0.01231,1.01,0,0.000989,0.001646,0.000591,8,13,0.002494,1.12,0.030987,0.000664,clean
1,0,0,0,0,1.01,0.00282,0,0,0,7.72196,0,0,0,0,0,0,5,0,0,0.198359,0,0,0,7,38,0,4,1,1,0,0,6,0,23,0,0.000904,0.004997,0,0,8,1.01,2,0,2,0,0,0,0,0.017775,0,0,0,0,0.000805,0,3,0,1.03,0.034375,0,clean
1,0.000536,0.001561,0,0,0,0.012406,0,2.02,0,10.5804,0,1.01,1.01,0,0,0,11,0.000511,0,0.2631,0,0.001237,1.04,5,35,1,7,5,14,0,0,21,1.01,21,0.000617,0,0.000529,1.01,1.07,18,2.07,2,0,2,0,0,0,3.03,0.021234,3.03,0,0.000877,0.006642,0.001411,37,4,0.00225,1.1,0.034462,0.000606,clean
0,0.004519,0,4,0,0,0.132699,0,0,0,5.44491,0,2.05,2.05,0,0,0,2,0.005118,0,0.178602,0,0,3.23,3,12,0,1,1,0,0,0,0,0,9,0.007199,0,0.006121,1.04,2.15,3,3.53,0,0,0,0,0,0,1.04,0.026003,0,5,0.002656,0,0.007124,0,1,0.003151,4.85,0.074379,0.005387,clean
1,0,0,1,0,0,0.003867,0,0,0,4.87697,0,0,0,0,0,0,9,0,0,0.147296,0,0,1.02,8,31,5,4,3,0,0,0,6,0,16,0.001313,0,0.00146,1.05,0,8,1.06,1,0,1,0,0,0,1.05,0.018343,0,2,0.002006,0,0.001627,14,2,0.001619,1.06,0.042282,0,clean
2,0,0,1,0,0,0.000863,0,0,0,3.19695,0,0,0,0,3,0,16,0,0,0.09499,0,0,0,3,72,0,8,1,3,0,0,28,0,26,0,0,0.004532,0,0,6,0,1,0,1,0,0,0,0,0.011819,0,1,0,0,0,0,3,0,1.03,0.0312,0,clean
1,0,0,1,0,0,0.000249,0,0,0,1.76682,0,0,0,0,0,0,3,0,0,0.061715,0,0,0,1,14,0,3,3,1,0,0,3,0,8,0,0,0,0,0,2,0,5,0,5,0,0,0,0,0.010097,1.01,1,0,0.001646,0,23,2,0,0,0.033928,0,clean
0,0,0.004361,1,0,0,0.00074,0,2.03,0,1.77712,0,0,0,0,0,0,2,0,0,0.06092,0,0,0,1,8,4,2,9,0,0,0,1,0,4,0,0,0,0,0,1,0,2,0,2,0,0,0,2.03,0.009619,2.05,1,0,0.003367,0,175,2,0.00472,0,0.030953,0,clean
0,0,0,0,0,0,0.000234,0,0,0,1.77712,0,0,0,0,0,0,3,0,0,0.06092,0,0,0,0,11,0,3,1,0,0,0,3,0,5,0,0,0.004532,0,0,0,0,0,0,0,0,0,0,0,0.009619,0,1,0,0,0,0,1,0,1.01,0.030953,0,clean
1,0,0,1,0,1.03,0.005587,0,0,0.000549,9.5123,0,0,0,0,0,0,27,0,1.03,0.237287,0,0.000762,0,4,73,8,12,3,2,0,0,66,1.01,39,0,0.000547,0.00513,2.02,0,6,3.05,4,0,4,0,0,0,2.02,0.019312,3.09,1,0.002775,0.00343,0.002072,57,10,0.002882,2.02,0.031428,0,clean
0,0.003895,0,5,0,2.03,0.037127,0.00126,0,0.003147,7.96788,0,1.01,2.04,0,0,0,33,0.00132,2.03,0.252799,0,0,4.16,8,87,0,7,2,1,0,0,21,0,41,0.01088,0.004132,0.015459,1.01,2.27,8,4.14,3,0,3,0,1.02,0,1.01,0.035669,1.01,5,0.002006,0.001761,0.011504,9,6,0.001619,5.64,0.099588,0.004861,clean
2,0,0,0,0,0,0.001147,0,0,0,1.76682,0,0,0,0,0,0,22,0,0,0.061715,0,0,0,3,107,1,14,2,1,0,0,91,0,44,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0.010097,1.01,1,0,0.002519,0,23,12,0,0,0.033928,0,clean
0,0,0.007298,0,0,0,0.005539,0,6.1,0,3.30831,0,0,0,0,0,0,5,0,0,0.096281,0,0,0,0,14,5,5,7,5,0,0,10,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,6.1,0.011635,7.14,0,0,0.017533,0,157,5,0.007401,0,0.031038,0,clean
0,0,0,0,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,2,0,0,0.052586,0,0,0,2,7,0,2,6,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,2,0,0,0.024708,0,clean
0,0.008192,0,2,0,0,0.031087,0,0,0,1.39536,0,0,1.01,0,0,0,9,0,0,0.065265,0,0,1.01,2,43,0,7,1,0,0,0,21,0,15,0.008289,0,0.008872,0,1.06,2,1.02,5,0,5,0,0,0,0,0.016472,0,4,0,0,0.007621,0,4,0,1.08,0.06599,0.00887,clean
0,0,0.000941,0,0,1.01,0.005856,0,1.01,0.000835,9.36692,0,0,0,0,0,0,2,0,1.01,0.235736,0,0,0,1,11,0,2,1,4,0,0,1,0,5,0,0.000904,0,1.01,0,5,1.02,2,0,2,0,0,0,2.02,0.019793,0,0,0.000877,0,0.000805,0,2,0.001574,0,0.034427,0,clean
4,0.012251,0,1,0,1.01,0.09423,0,0,0.023449,15.5993,0,1.01,1.01,0,0,0,29,0.014356,1.01,0.460971,0,0.001986,1.04,9,156,0,14,3,1,0,0,91,1.01,82,0.01598,0.023311,0.022688,2.02,1.13,10,4.17,3,0,3,0,0,0,2.02,0.064446,3.04,3,0.002692,0.005131,0.019682,21,10,0.002212,6.49,0.132967,0.012931,clean
2,0,0.00145,1,0,0,0.002616,0,2.02,0,5.98276,0,0,0,0,0,0,14,0,0,0.159804,0,0,0,3,48,0,4,1,2,0,0,6,0,24,0,0,0.004997,0,0,5,0,0,0,0,0,0,0,2.02,0.015881,1.01,1,0,0.001646,0,6,2,0.001521,1.03,0.034432,0,clean
0,0,0.000833,0,0,0,0.003397,0,1.01,0,3.30831,0,0,0,0,0,0,3,0,0,0.096281,0,0,0,1,9,4,3,5,3,0,0,3,0,5,0,0,0,0,0,4,0,1,0,1,0,0,0,1.01,0.011635,3.07,0,0,0.004833,0,64,3,0.000766,0,0.031038,0,clean
6,0.01774,0,14,0,7.12,0.255267,0.001422,0,0.02922,25.5219,0,4.05,5.07,0,0,0,41,0.016617,4.09,0.784625,0,0,9.26,10,296,0,18,1,2,0,0,153,0,94,0.024512,0.030752,0.027675,7.09,6.07,11,11.64,20,0,11,0,2.05,0,7.09,0.116361,0,17,0.027761,0,0.027806,0,7,0.026654,14.98,0.275399,0.018515,buggy
0,0,0,0,0,0,0.004113,0,0,0,3.96663,0,0,0,0,0,0,14,0,0,0.10933,0,0,1.02,4,30,0,1,1,0,0,0,0,0,15,0.000589,0,0.00057,1.01,0,4,1.03,0,0,0,0,0,0,1.01,0.011996,1.01,0,0.000545,0.001646,0.000584,7,1,0.000741,1.04,0.030977,0,clean
0,0,0,9,0,0,0.032041,0,0,0,18.6755,0,0,0,0,0,0,7,0,0,0.472019,0,0.003121,5.09,11,34,1,2,2,0,0,0,1,3.11,28,0.00364,0,0.003653,6.07,0,11,6.19,1,0,1,0,0,0,6.07,0.038926,3.03,9,0.005167,0.003222,0.005188,14,0,0.005843,4.24,0.053428,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,10,0,2,2,1,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,2,0,0,0,0,clean
1,0,0,0,0,0,0.008813,0,0,0,1.56044,0,0,0,0,0,0,13,0,0,0.052586,0,0,0,11,81,13,11,5,1,0,0,55,0,35,0,0,0.003115,0,0,12,0,3,0,0,0,0,0,0,0.008031,2.04,2,0,0.005123,0,80,8,0,1.13,0.024708,0,clean
0,0.000725,0,5,0,0,0.015287,0,0,0,10.1348,0,1.01,1.01,0,0,0,19,0.000784,0,0.271462,0,0,3.14,8,52,0,4,1,2,0,0,6,0,28,0.003708,0,0.009736,2.03,1.04,10,3.14,5,0,5,0,0,0,2.03,0.026216,0,5,0.001615,0,0.003888,0,4,0.001744,5.39,0.045184,0.000779,clean
0,0,0.003986,3,0,1.01,0.011621,0,3.05,0.002713,11.5039,0,0,0,0,6,0,12,0,1.01,0.305795,0,0,1.07,6,46,2,10,2,19,0,0,45,0,21,0.000785,0.001748,0.006002,2.03,0,25,2.11,4,0,3,1,0,0,3.06,0.029238,1.01,3,0.001457,0.001646,0.00141,12,10,0.004038,3.33,0.051913,0,clean
4,0,0,2,0,0,0.01403,0,0,0,7.21846,0,0,0,0,0,0,19,0,0,0.213975,0,0,0,12,108,13,14,5,1,0,0,91,0,67,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0.025257,2.04,5,0,0.005123,0,80,9,0,0,0.051013,0,clean
2,0,0,0,0,0,0.001596,0,0,0,1.76682,0,0,0,0,0,0,7,0,0,0.061715,0,0,0,7,53,0,4,1,2,0,0,6,0,22,0,0,0.004997,0,0,7,0,3,0,3,0,0,0,0,0.010097,0,0,0,0,0,0,2,0,1.01,0.033928,0,clean
0,0,0,1,0,0,0.000219,0,0,0,3.01668,0,0,0,0,0,0,5,0,0,0.09829,0,0,0,1,16,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014198,0,1,0,0,0,0,1,0,0,0.040488,0,clean
16,0.005426,0.001776,13,0,4.05,0.222613,0.003041,2.02,0.003266,27.4268,0,7.14,6.17,0,0,0,92,0.006036,4.04,0.691779,0,0.001986,9.92,27,432,2,33,5,2,0,0,528,1.01,239,0.008982,0.00317,0.020425,9.31,10.08,29,17.35,3,0,2,1,3.03,0,10.32,0.055587,5.37,15,0.009181,0.01045,0.016511,73,9,0.010475,19.65,0.061541,0.005694,clean
16,0,0,2,0,0,0.017908,0,0,0,9.04795,0,0,0,2,0,0,137,0,0,0.251191,0,0.00199,0,13,355,5,19,3,1,0,0,171,2.03,273,0,0,0.007094,0,0,14,1.03,3,0,1,0,0,0,0,0.025725,3.08,3,0,0.004021,0.001627,65,2,0,3.32,0.042007,0,buggy
1,0,0,4,0,0,0.011871,0,0,0,12.307,0,0,0,0,0,0,13,0,0,0.302588,0,0,1.02,4,58,0,5,1,0,0,0,10,0,32,0.00075,0,0.006347,1.01,0,4,3.06,1,0,1,0,0,0,1.01,0.02344,1.01,4,0.00063,0.001646,0.002308,6,4,0.000848,3.13,0.03461,0,clean
5,0.003907,0.03288,1,0,4.05,0.092344,0.003918,21.69,0.00272,18.7155,0,0,4.13,1,1,0,54,0,3.04,0.473389,1.01,0,7.37,2,196,0,18,1,66,0.000682,0,153,0,61,0.006562,0.003877,0.008705,3.03,6.38,68,6.39,8,0,6,0,4.13,0,21.7,0.038688,3.11,5,0.003618,0.004245,0.006375,6,13,0.035193,10.92,0.047615,0.004491,clean
0,0.000562,0.000806,0,0,0,0.006626,0.000526,1.01,0,8.96317,0,0,1.02,0,0,0,11,0,0,0.226889,0,0,1.04,4,36,0,8,1,2,0,0,28,0,25,0.000644,0,0.000658,3.04,1.13,6,2.09,2,0,2,0,1.02,0,4.05,0.019388,0,0,0.001874,0,0.001265,0,8,0.003061,1.1,0.034476,0.000562,clean
2,0.003487,0,4,0,1.02,0.04321,0,0,0.001571,10.8049,0,3.04,3.04,0,0,0,12,0.002921,1.02,0.306018,0,0,3.11,7,72,0,5,1,1,0,2.02,10,0,28,0.004032,0.001292,0.013002,4.06,3.17,8,4.28,3,0,3,0,0,0.002205,4.06,0.032627,2.06,6,0.006738,0.002769,0.005892,0,3,0.007371,7.82,0.054315,0.003851,clean
0,0,0,1,0,0,0.000156,0,0,0,1.77712,0,0,0,0,0,0,8,0,0,0.06092,0,0,0,7,24,0,8,1,1,0,0,28,0,15,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0.009619,0,1,0,0,0,13,8,0,0,0.030953,0,clean
0,0.006093,0,12,0,2.02,0.127435,0.006397,0,0.002294,14.5398,0,0,4.04,0,0,0,12,0,2.02,0.402685,0,0.000669,5.08,8,123,0,8,4,1,0,0,28,1.01,42,0.007693,0.001557,0.0188,5.08,4.22,9,8.21,5,0,5,0,4.04,0,5.08,0.040422,7.21,19,0.00843,0.010813,0.011838,32,8,0.008162,11.68,0.057045,0.006538,clean
0,0.012251,0.015694,2,0,1.01,0.14763,0.011842,1.01,0.023449,2.57507,0,0,1.01,0,0,1,23,0,1.01,0.154779,0,0,1.08,7,76,0,4,1,3,0,0,6,0,37,0.01598,0.023311,0.014019,1.02,1.04,10,1.11,3,0,3,2,1.01,0,1.03,0.047388,0,3,0.022649,0,0.016427,6,3,0.021464,1.22,0.145018,0.012931,clean
0,0.001754,0,0,0,0,0.008271,0.001613,0,0,6.61569,0,0,3.08,0,0,0,10,0,0,0.175221,0,0,3.08,9,30,0,10,1,1,0,0,45,0,19,0.002027,0,0.001912,3.08,3.44,10,3.16,1,0,1,0,3.08,0,3.08,0.016642,4.09,0,0.002393,0.003413,0.002013,15,10,0.002851,3.24,0.031518,0.001989,clean
0,0.000808,0.00086,1,0,1.01,0.006377,0.000807,1.01,0.00085,4.50329,0,0,1.02,0,0,0,9,0,1.01,0.126056,0,0,1.03,4,26,0,7,3,2,0,0,21,0,14,0.000823,0.000736,0.000824,1.01,1.11,6,1.04,3,0,3,0,1.02,0,0,0.013768,2.04,1,0.000989,0.002712,0.000748,34,7,0,1.1,0.031378,0.000854,clean
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,2,1,1,0,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,clean
0,0,0.005409,0,0,1.01,0.003131,0,4.04,0.000835,7.72196,0,0,0,0,9,0,7,0,1.01,0.198359,3.03,0,0,0,21,0,6,1,9,0.001169,0,15,0,8,0,0.000904,0.004997,1.01,0,9,1.01,3,0,3,0,0,0,5.05,0.017775,0,0,0.000877,0,0.000805,2,6,0.006336,1.01,0.034375,0,clean
0,0,0.001587,1,0,0,0.003752,0.000503,2.02,0,7.4204,0,0,1.01,0,11,0,0,0,0,0.193055,7.08,0,0,0,0,0,1,2,2,0.007253,0,0,0,1,0,0,0,0,0,2,1.01,0,0,0,0,1.01,0,2.02,0.017787,1.01,1,0,0.001646,0.000584,9,1,0.001763,0,0.034516,0.000549,clean
2,0.005921,0.005917,4,0,2.02,0.120521,0.004887,1.01,0.006695,15.2441,0,2.03,2.04,0,0,0,13,0.006133,2.02,0.474406,0,0,3.06,2,75,0,9,1,0,0,0,36,0,38,0.020031,0.006481,0.025741,3.05,2.3,2,5.22,4,0,4,0,1.02,0,4.06,0.074136,0,4,0.005303,0,0.010751,0,4,0.011888,5.85,0.191705,0.007389,clean
6,0.004357,0,6,0,1.01,0.090617,0.002385,0,0.001438,20.0741,0,4.1,4.16,0,0,0,19,0.004545,1.01,0.516704,0,0.001986,4.35,18,142,0,14,3,1,0,0,91,1.01,79,0.004849,0.00145,0.017801,4.22,5.32,19,11.2,3,0,3,0,2.06,0,4.22,0.044543,3.04,7,0.004687,0.005131,0.012828,21,7,0.004721,11.71,0.061821,0.004788,clean
0,0.001373,0.005016,1,0,3.03,0.027254,0.000828,6.1,0.004065,12.5339,0,0,2.04,0,11,0,10,0,3.03,0.32952,6.09,0,3.1,4,30,0,8,2,9,0.003534,0,28,0,18,0.002252,0.002967,0.001566,2.03,2.29,13,3.12,2,0,2,0,1.01,0,7.13,0.03059,3.03,1,0.001377,0.003235,0.002244,11,5,0.006556,2.18,0.051992,0.001462,clean
7,0.005501,0,4,0,0,0.089486,0.00443,0,0,5.8145,0,1.02,1.02,0,0,0,80,0.003473,0,0.328955,0,0,3.17,9,292,0,15,1,1,0,0,105,0,101,0.031014,0,0.037125,1.03,1.27,9,2.25,2,0,0,1,1.01,0,1.03,0.090302,0,6,0.006834,0,0.024364,6,3,0.006785,3.66,0.256859,0.005735,clean
3,0.003607,0.001037,3,0,3.16,0.095102,0.003458,1.01,0.002361,12.6913,0,1.03,3.17,0,0,0,83,0.000761,2.08,0.333497,0,0.001447,3.74,5,170,5,22,3,2,0,0,231,2.04,86,0.00386,0.003534,0.009696,6.08,5.21,7,3.74,18,0,10,0,3.14,0,6.09,0.0303,5.17,4,0.011946,0.006822,0.003706,44,19,0.012529,6.82,0.044621,0.003852,clean
4,0.00983,0,8,0,1.06,0.204454,0.002863,0,0,28.2413,0,3.04,6.08,0,0,0,49,0.003462,0,0.790734,0,0.001986,10.49,27,259,2,19,5,2,0,0,171,1.01,135,0.018971,0.000904,0.028931,8.24,7.45,29,13.09,1,0,1,0,2.02,0,8.24,0.09095,5.37,14,0.011084,0.01045,0.015876,72,7,0.017797,18.21,0.177829,0.011815,clean
0,0,0,1,0,0,0.002715,0,0,0,4.49802,0,0,0,0,0,0,4,0,0,0.126917,0,0,0,9,19,3,2,2,2,0,0,1,0,16,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0.014239,0,1,0,0,0,7,1,0,0,0.034345,0,clean
0,0,0,1,0,0,0.004133,0,0,0,8.04434,0,0,0,0,0,0,6,0,0,0.205054,0,0,0,0,18,0,7,2,2,0,0,21,0,7,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0.018029,6.13,1,0,0.006888,0,57,7,0,0,0.03437,0,clean
2,0.000448,0.012589,4,0,0,0.030283,0.001558,11.13,0,12.2832,0,2.02,1.01,0,0,0,21,0.001436,0,0.330444,0,0.005129,4.09,2,85,28,9,1,7,0,0,36,4.18,36,0.006355,0,0.006044,2.02,1.08,9,3.2,3,0,3,0,3.03,0,13.15,0.033194,2.02,5,0.004292,0.002326,0.004924,9,7,0.017897,4.29,0.069952,0.00054,clean
1,0,0.005788,2,0,0,0.005741,0,4.05,0,9.57359,0,0,0,0,0,2,16,0,0,0.255362,0,0,0,7,68,0,5,1,14,0,0,10,0,26,0,0,0.004532,0,0,21,0,3,1,1,2,0,0,4.05,0.024261,1.01,2,0,0.001646,0,6,4,0.006273,1.02,0.040017,0,buggy
0,0.002289,0,0,0,0,0.029397,0.002009,0,0,4.41258,0,0,1.07,0,0,0,9,0,0,0.138856,0,0.00651,1.07,2,30,110,9,6,1,0,1.01,36,3.25,17,0.002378,0,0.004641,1.02,1.84,3,2.03,1,0,1,0,1.07,0.0023,1.02,0.018583,5.9,1,0.002417,0.011445,0.004604,412,9,0.00248,2.35,0.046384,0.002356,clean
0,0,0,6,0,0,0.024348,0,0,0,11.9634,0,0,0,0,0,0,8,0,0,0.336504,0,0,1.01,5,52,0,2,1,0,0,0,1,0,19,0.001367,0,0.006341,2.02,0,5,2.03,0,0,0,3,0,0,2.02,0.03517,0,6,0.003847,0,0.00275,0,0,0.003533,2.04,0.05497,0,buggy
0,0,0.013775,5,0,0,0.011106,0,3.03,0,10.912,0,0,0,0,0,2,25,0,0,0.276409,0,0.000966,3.05,8,106,3,16,6,4,0,1.01,120,1.01,49,0.005301,0,0.006165,1.01,0,12,4.06,4,1,4,2,0,0.000983,4.04,0.02295,3.06,6,0.001255,0.005014,0.006275,86,14,0.014216,3.15,0.032841,0,buggy
0,0.000819,0.00094,6,0,2.04,0.034489,0.000702,1.01,0.000754,9.9241,0,0,1.03,0,0,0,13,0,1.02,0.248526,0,0.001577,1.01,3,69,7,9,2,1,0,0,36,2.22,27,0.000854,0.00127,0.001366,3.03,1.21,4,2.06,2,0,2,1,1.01,0,2.02,0.020523,2.08,6,0.00216,0.00117,0.001434,20,2,0.001326,2.11,0.034509,0.000822,buggy
0,0,0.003557,0,0,0,0.007541,0,3.04,0,4.68802,0,0,0,0,0,0,6,0,0,0.13759,0,0,0,4,43,0,6,1,11,0,0,15,0,18,0,0,0,0,0,15,0,2,0,2,0,0,0,3.04,0.016333,0,0,0,0,0,0,6,0.003746,0,0.037315,0,clean
