@relation 'data/M_multi_metrics_ML.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-21'

@attribute 0.194WCHU_rfc... numeric
@attribute -0.26ck_oo_lcom... numeric
@attribute 0.318ck_oo_numberOfMethodsInherited... numeric
@attribute -0.289LDHH_numberOfAttributes... numeric
@attribute -0.311LDHH_fanIn... numeric
@attribute -0.36LDHH_numberOfPublicAttributes... numeric
@attribute -0.516LDHH_noc... numeric
@attribute 0.426CvsLogEntropy... numeric
@attribute 0.343LDHH_dit... numeric
@attribute -0.346ck_oo_dit... numeric
@attribute 0.387LDHH_numberOfPrivateAttributes... numeric
@attribute 0.434numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.434ck_oo_numberOfAttributesInherited... numeric
@attribute 0.425LDHH_numberOfMethodsInherited... numeric
@attribute -0.337ck_oo_numberOfLinesOfCode... numeric
@attribute -0.374LDHH_numberOfPrivateMethods... numeric
@attribute 0.353LDHH_numberOfPrivateMethods... numeric
@attribute 0.426CvsWEntropy... numeric
@attribute 0.494ck_oo_noc... numeric
@attribute 0.419ck_oo_noc... numeric
@attribute class {buggy,clean}

@data
0.188843,0.933998,-0.662214,0.84118,0.331663,-1.42897,0.848569,-0.671617,0.299869,0.323073,1.506304,3.073242,0.456997,-0.131937,-0.19569,-1.168405,-0.957593,-1.697409,-1.927799,0.968837,clean
-3.179648,-0.664188,-0.18038,-0.902506,-0.518423,0.867852,0.517587,-1.338669,0.104783,-0.028616,0.098851,-0.325467,0.009928,-0.700472,0.080239,-0.071075,0.192431,-0.093555,0.002604,-0.070981,clean
11.203803,-2.878246,-3.71669,-5.81665,-3.181709,4.334773,-1.037051,4.917578,-0.046889,1.007954,4.207338,1.627073,-0.187996,0.367823,1.07121,1.079028,1.821621,0.585582,1.21849,0.666431,buggy
3.668431,-0.945473,1.411116,0.589044,0.689788,1.324902,-0.110878,1.265245,-1.214256,-1.161428,-1.434814,-1.368897,0.28607,0.768745,1.360983,-0.391157,-1.075516,-0.0714,-0.034714,-0.302264,buggy
-0.946008,-3.942448,3.74536,0.058654,-0.950597,0.624196,0.336487,-0.655683,-1.092632,0.278913,1.248782,1.204728,-0.502246,-2.676418,1.067431,1.10334,0.96759,-1.676118,1.677631,-1.160983,clean
-1.910464,0.168492,-0.120933,1.011249,0.321909,0.019094,-0.140427,1.093028,-0.246334,0.681807,0.398079,0.178055,0.40593,-0.094513,-0.013246,-0.113691,-0.156164,-0.155866,0.372561,-0.039952,clean
-2.616701,-0.889388,0.156736,-0.576914,-0.220081,0.781377,0.423376,-0.957387,-0.050327,0.350203,-0.303811,-0.146144,-0.59558,0.616343,-0.233435,-0.074618,-0.574505,0.018369,-0.028477,-0.06471,clean
1.524877,0.839077,-1.734003,0.631923,1.766764,0.686979,-0.448947,0.825634,0.511272,-0.418532,-0.227343,-1.239376,0.066649,-0.464216,-0.781252,-0.130959,0.515134,-0.573609,0.569231,0.174794,clean
-2.673933,-1.217434,0.163208,-0.761036,-0.115187,0.439539,0.326677,-0.76067,-0.105544,0.4838,-0.189154,-0.048257,-0.684263,0.831059,0.054267,0.133131,-0.140466,-0.093836,-0.034973,0.026841,clean
-1.705723,-0.235397,-0.405017,1.150125,0.577559,0.336194,-0.279491,1.143515,0.165406,0.767924,0.136862,0.058639,0.801567,-0.505622,-0.00624,0.149686,-0.264558,-0.151247,0.426819,-0.266872,clean
-3.2787,-0.808106,-1.046864,-0.515595,-0.561953,0.824053,-0.458458,-1.474608,0.550015,0.613533,-0.339495,-0.162019,-0.069086,0.093624,-0.416628,0.007612,-0.384276,0.200342,0.848334,0.818568,clean
15.095532,-1.058769,-2.607794,-4.060616,-8.088987,3.544292,1.708518,2.848493,-3.907388,2.791092,-1.435576,5.618201,2.129677,0.441175,3.4733,-0.003303,1.926767,2.788266,-0.15803,0.573625,clean
0.789291,-0.505095,0.311062,1.492883,-0.396968,-1.210955,0.808183,0.442631,-0.243983,1.089556,1.465002,0.297886,-0.477456,0.383988,0.559325,0.572177,0.496068,-0.221756,-0.059721,0.118608,clean
1.195396,-4.225239,1.690174,1.974237,1.238899,0.325159,-2.637908,2.368187,2.033145,-0.979685,-0.734588,-0.664714,0.614912,2.107326,1.103543,-0.613163,0.883993,0.324358,-2.470977,0.102525,buggy
-1.232323,-0.257135,-0.147549,0.173032,0.277335,0.574902,0.477069,-0.588686,0.134469,-0.490856,-1.244535,-0.102215,-1.122718,0.518346,-0.612573,0.318576,0.064351,0.049548,0.119859,-0.042753,clean
-3.240167,-1.218423,-1.144742,-1.082463,0.166026,0.314238,0.282748,-1.068137,0.422039,0.743545,-0.39887,-0.194532,-0.003835,0.267971,-0.0997,0.379228,0.255876,0.017794,-0.238344,0.199959,clean
-1.234509,-0.441232,-1.669546,1.3022,-1.886551,-1.004782,1.237081,0.881773,0.883886,-0.021833,-0.476139,0.318312,0.588605,0.133386,-0.968668,-0.878604,1.35027,0.129816,-1.921176,0.653108,clean
-0.34384,-0.606209,0.495119,-0.186791,0.778408,0.40402,-0.455671,1.322005,0.705775,-0.894541,1.834193,-0.426342,0.236136,-1.222681,0.451052,-0.348706,-0.330858,0.206421,-0.102065,-0.492643,clean
7.223334,-0.077047,0.083398,-1.000003,-0.125436,1.900272,-0.023757,0.921341,-2.443242,-0.394146,0.243943,-1.724634,-0.624003,-0.608203,0.887173,1.347082,-0.9179,0.987815,-0.65242,0.764021,buggy
-2.251681,-1.548256,-0.049123,-0.105349,0.21827,0.633056,0.090104,-0.713055,0.238824,0.909269,0.123363,0.196882,-0.039907,-0.175163,-0.24447,0.357084,0.68374,0.087734,0.378225,0.031008,clean
2.275139,-0.171638,-0.146986,2.74265,2.198269,0.110204,-0.152447,1.737996,1.006345,-1.561252,-2.201979,0.024976,-0.281906,-0.356496,-0.440672,1.252768,0.443139,0.511582,0.584699,-0.320509,clean
-3.043575,-0.569418,-0.359967,-0.988003,-0.14702,0.21672,0.413908,-1.066292,-0.294445,0.553065,-0.202297,-0.045045,-0.664013,0.705076,-0.224076,0.014199,-0.037708,-0.012991,-0.094711,0.152039,clean
-0.267708,-1.362844,1.733723,0.820734,0.75241,-0.070404,0.008988,-1.248531,-0.60978,0.900138,0.110574,1.626109,-1.455917,0.337783,-0.152186,0.748033,0.996317,-0.108238,1.799491,-0.640533,clean
-2.585789,-2.055379,-0.019386,-1.501739,0.63937,-0.75421,0.254621,-0.568122,0.44916,0.333646,0.173469,0.270637,-1.124932,2.172799,1.180298,0.855691,0.970227,0.067359,-0.601057,0.680738,clean
-3.056137,-0.625111,-0.536903,-0.735914,-0.151247,0.865884,0.479177,-1.663179,0.281914,0.402437,0.033144,0.224369,0.091291,-0.189442,-0.026499,0.025583,0.088255,-0.317462,-0.266833,0.420796,clean
0.192248,-1.1868,1.233425,2.44971,0.209741,-1.250509,0.212245,1.768342,-0.173334,0.999538,0.900214,1.060132,-0.396832,0.298059,0.379273,0.625604,1.085563,-0.305175,1.147641,-0.529626,clean
-2.727585,-0.907542,0.262065,-0.591857,-0.315565,0.571728,0.361149,-0.909672,-0.411274,0.638254,-0.076004,0.057224,-0.724086,0.360669,-0.299553,0.08221,-0.054488,-0.140701,0.227482,-0.002909,clean
-2.202561,0.563184,1.581045,-0.191613,-0.692204,-0.237666,-0.105603,0.145683,-1.103097,-1.459916,1.22931,0.031679,0.201687,-1.553196,1.241614,-0.700693,0.278293,-0.061417,0.558673,-0.069454,clean
-2.318042,0.465087,-0.964673,0.819048,0.643598,0.33914,-0.258186,0.779729,0.20272,0.71877,0.113302,-0.084681,0.835469,-0.277402,-0.221738,-0.182328,-0.088486,0.122033,0.024422,0.021746,clean
-0.749874,1.868225,2.013867,-1.196866,0.284034,-0.9233,-0.173957,0.994419,1.356325,0.253705,0.809986,-0.896886,1.628894,1.349196,-1.632802,1.991815,0.215195,-1.495534,0.165751,0.454849,clean
-2.31401,1.35815,0.516006,-0.066845,0.185423,-0.081042,0.029978,0.096686,-0.526695,-0.394127,0.630149,0.257751,0.906367,-0.35715,0.254964,-0.335244,-0.02593,0.117296,-0.246519,0.262023,clean
-0.484772,1.706245,-0.002297,1.004974,1.030037,-0.138187,-0.216132,0.990567,-0.685766,-0.687807,-0.080991,0.125227,-0.207651,-0.208473,0.136525,0.025724,0.267897,0.212525,0.169532,-0.307257,clean
-2.279801,0.407674,-0.996713,0.787825,0.681487,0.224568,-0.202916,0.665137,0.339557,0.74736,0.236707,0.033482,0.70783,-0.105395,0.006765,0.000781,0.137728,0.058245,0.125985,-0.02637,clean
-2.053935,0.369144,-1.002129,0.832296,0.543139,0.267192,-0.159485,0.649696,0.193702,0.779437,0.173189,-0.11954,0.763609,-0.231299,-0.152285,-0.061759,0.038356,0.080798,-0.004668,0.043428,clean
-1.290713,0.634754,-0.956842,-0.116191,-0.037395,0.672546,-0.118908,0.538934,-0.760953,1.120083,0.339231,-0.057866,0.616913,0.407515,0.50518,0.187923,-0.168658,0.626953,-0.304274,0.347644,clean
-2.500776,0.444446,-1.05973,0.651975,0.508364,0.385802,-0.197903,0.707423,0.241545,0.685567,0.098062,-0.156899,0.820383,-0.222009,-0.163001,-0.191501,-0.173948,0.044627,-0.084109,0.095618,clean
-2.537631,0.410176,-1.072374,0.600625,0.536113,0.337613,-0.18812,0.569311,0.26889,0.793228,0.212248,-0.043105,0.691726,-0.143698,-0.107513,-0.082858,0.103403,0.016076,-0.013383,0.092866,clean
-1.568468,0.388677,-0.280179,1.132287,0.505688,-0.095471,-0.036506,0.998506,-0.025384,0.330218,0.138847,0.183096,0.282859,0.049776,-0.056488,-0.059772,0.007064,0.050208,0.356538,-0.00902,clean
5.446752,-1.950416,-2.199284,3.901194,-4.549032,-3.843606,4.065644,1.348819,2.09378,-0.37401,0.146109,-0.916653,1.219388,0.518354,-0.369719,-1.290844,0.879569,0.461154,-1.019031,0.287557,buggy
1.357763,1.265723,0.04483,0.996438,1.428611,0.135443,0.079294,-0.280679,-0.660582,0.047388,0.205283,-0.07959,0.092405,0.614453,0.40393,-0.822906,-1.277826,-0.876931,-0.939428,0.557365,clean
-0.223272,-0.822527,-0.247388,0.998112,0.655769,1.027125,-0.335542,1.187497,0.126171,0.438617,-0.615983,-0.868284,1.473239,0.295914,0.472016,-0.497805,-1.144865,0.749769,-0.572682,-0.086165,clean
-0.033281,0.282998,0.833114,1.004886,0.786129,0.599631,-0.452394,1.462557,-0.755209,-0.579906,-0.260705,-0.460302,0.776992,-0.190933,0.380186,-0.773179,-1.298076,0.287619,-0.105121,-0.471112,clean
-2.107811,0.80661,0.535587,0.216602,0.134813,-0.031497,-0.030544,0.661046,-0.202395,-0.525986,0.552342,-0.207551,1.121731,-0.726602,0.450649,0.06003,0.017722,0.19976,0.175928,-0.036791,clean
-0.062202,0.248955,-0.559186,1.174701,-0.151374,-0.070898,0.31405,1.002052,-0.499035,0.543867,-0.138235,-0.326381,0.221138,0.03177,0.182632,0.43281,-0.086197,0.169152,-0.091689,0.199335,clean
0.738554,3.909721,3.074517,-1.06224,-0.678601,-1.636562,-1.445323,0.503663,-1.506008,0.077846,0.825151,-0.795313,-0.6171,3.06011,-2.155698,0.88009,-0.890683,-1.568955,-0.121793,-0.543204,clean
-0.951237,0.694256,2.198704,0.142926,0.525516,-0.207662,-0.219252,0.541653,-0.484289,-1.262131,0.709785,-0.217507,1.69841,-0.804469,0.236302,0.234252,0.492709,1.066167,0.191777,0.587798,clean
-0.210243,1.327989,-0.004689,1.893657,1.195553,-0.424891,-0.296241,1.201143,-0.602931,0.405905,0.173829,0.353577,0.207619,0.036817,-0.063572,0.088157,0.035788,0.33415,0.810171,-0.672228,clean
-0.405224,-1.740637,-0.427889,0.413016,-0.868558,0.743808,-1.281459,-0.682327,0.738561,-0.717959,-1.502695,-0.118591,-0.692275,-0.369502,-0.289623,1.13034,0.21169,-0.690028,-0.267373,-0.316461,clean
-1.979079,0.063363,0.364298,0.581211,0.381936,-0.106717,-0.160614,0.863535,-0.433796,0.607386,0.747027,0.392992,-0.26569,0.553638,0.423997,0.094215,0.364066,-0.260689,0.156247,0.185196,clean
-0.658595,0.796462,1.145376,0.653963,0.867179,-0.19096,0.138,-0.29134,-0.713315,-0.570824,0.804551,1.666483,0.1596,-0.483108,0.807673,-0.427903,-0.379118,-0.964426,-0.47,0.254761,clean
-3.100276,-0.826854,-0.340062,-0.796529,-0.465786,0.856251,0.530318,-1.229085,0.323672,0.118316,-0.002273,-0.30199,0.010384,-0.54588,0.104609,0.050884,0.078658,-0.076531,0.116627,-0.264639,clean
-0.378562,3.425639,3.770194,-0.751045,-0.135064,-1.465397,-0.00508,1.244343,-1.471401,-0.12964,0.017749,-0.081565,-0.430118,3.36409,-2.11317,0.53752,-0.584878,-1.52663,0.189761,-0.246138,clean
15.463076,0.562767,-0.244673,-1.39705,4.981097,2.184318,-0.965631,-1.117959,0.81832,-3.038887,2.905501,-1.373667,-2.413272,-0.040205,-1.275397,-1.072263,-2.07522,-1.723223,-1.63752,2.142839,buggy
-2.531539,0.284148,-0.595733,0.214715,0.440166,0.024495,-0.124984,0.649497,-0.096887,0.498392,0.260039,-0.019865,0.307607,0.390804,0.078091,-0.229073,-0.039903,0.009224,-0.323198,0.370644,clean
-0.139689,1.550091,-0.223776,1.12002,0.314402,-0.319867,0.436352,0.405446,-0.73674,-0.352166,-0.286999,-0.087954,0.169436,-0.266095,0.335411,-0.047668,-0.662629,0.239058,-0.271925,-0.409781,clean
-2.384538,0.573318,-0.51783,0.5368,0.358998,0.21825,-0.133149,0.851837,-0.115459,0.357518,0.194623,-0.131891,0.47977,0.163486,0.001148,-0.333949,-0.379247,0.030868,-0.186228,0.196009,clean
-2.701103,0.631496,0.903689,-1.061035,-1.042764,0.063549,0.770078,-1.11692,-0.942156,-1.203427,0.544139,-0.112946,-0.61527,0.028572,-0.078722,-0.749294,0.163171,0.307908,-0.066027,-1.153766,clean
-1.786696,-1.313462,-0.546221,-0.031486,0.045231,0.603221,0.566203,-0.454866,0.983676,-0.405187,-0.929264,-0.234012,-0.263494,0.206752,-0.089655,0.475171,0.005881,-0.004621,-0.106415,0.287791,clean
-3.16079,-1.021651,-1.110499,-0.884158,0.129617,0.504885,0.309457,-1.168524,0.481215,0.756645,-0.349682,-0.178084,-0.011842,0.184144,-0.174434,0.320256,0.212036,0.0087,-0.112637,0.077651,clean
1.88029,3.033232,0.728233,0.023989,-0.567413,-0.927348,-1.011627,-0.607736,-1.425568,0.708155,0.222012,-2.323642,-0.930547,-1.395852,1.909004,-1.023648,0.227056,0.4392,-0.781188,0.514912,clean
-1.692537,0.505996,-0.423514,1.147185,-0.723449,-0.656604,0.343195,0.781127,-0.308994,0.425727,0.200836,0.254188,-0.024309,0.293093,-0.324169,-0.431932,0.02589,-0.062146,0.087388,0.294912,clean
-1.103548,-1.307709,1.423477,1.107335,0.485357,-0.324934,-0.288755,1.364499,-0.394928,0.964176,1.134843,0.890672,-0.543948,0.506557,0.798792,0.698953,0.896751,-0.51576,0.827221,-0.131566,clean
-1.922719,0.168932,1.864133,-1.030565,-1.329351,-0.163078,1.015619,-1.052531,-0.723036,-2.131942,0.431407,-0.152396,-0.068145,-0.289692,0.219114,-0.404737,0.052485,0.451401,-0.075518,-0.993497,buggy
-2.121119,-1.48995,-0.362499,-0.210509,0.608292,0.897118,0.231668,-1.221162,0.90508,0.382701,-0.592306,-0.077321,-0.08248,0.399254,-0.422288,0.086611,0.485587,0.684679,0.013703,-0.010496,clean
-3.146804,-1.031556,-0.841726,-0.555793,-0.243928,0.978895,0.372369,-1.083344,0.532254,0.802938,-0.232312,-0.239349,-0.01165,-0.049125,-0.322248,0.214185,-0.017988,-0.111728,0.073635,0.008643,clean
-2.028266,0.936118,0.978508,0.271969,0.004449,-0.301256,0.059367,0.685187,-1.021747,-0.213714,0.812976,0.175314,-0.180229,0.022015,0.508214,-0.387721,0.089353,-0.070881,0.123823,0.101811,clean
-1.493537,-1.172607,0.493382,-0.042287,0.029998,0.897458,0.426762,-0.786065,-0.217273,-0.035407,-1.126444,-0.086416,-1.143988,0.142711,-0.90502,0.320553,-0.270352,-0.023377,0.048918,0.030361,clean
-2.162865,0.338247,-0.576556,0.623778,-0.432137,-0.287088,0.39064,0.594709,0.016608,0.31582,0.28222,-0.031101,0.376634,0.120333,-0.194166,-0.231175,0.338029,-0.030257,-0.480005,0.472273,clean
-0.091553,-4.62612,3.204142,0.388895,-0.180906,1.559231,0.42857,-0.265152,0.522275,-1.126907,-0.965724,-0.150632,0.858335,-1.030757,1.066162,-0.207894,-2.288105,-0.446913,0.445644,-1.149353,buggy
0.776681,0.110241,-2.225127,-2.330538,-1.667246,2.70514,0.07791,-0.066998,-1.463681,1.277925,-1.078124,1.174444,0.587978,0.54227,0.617685,1.359012,0.09161,1.674808,0.126889,0.116176,clean
-2.410943,0.954901,-0.381935,0.523166,0.272876,0.0317,-0.085684,0.772355,-0.472463,0.500457,0.315172,0.025687,0.10085,0.395363,-0.105939,-0.418265,-0.261962,-0.008355,-0.043546,0.179694,clean
0.326631,0.517343,-0.391066,1.499485,0.257633,-0.04858,0.002329,1.423172,-0.519259,0.507701,0.012421,-0.323644,0.944471,0.106929,0.498372,0.051624,-0.61661,0.529015,-0.054881,-0.327136,clean
8.871283,-5.971246,8.298244,-0.653086,-0.350701,1.905216,-0.669692,2.606864,-0.793059,-3.247137,0.018474,-3.506404,5.094692,-0.310815,3.289797,0.743037,-2.084,1.834789,-0.110816,0.71356,buggy
2.085547,-0.719242,0.387471,0.484931,-0.523078,0.895506,0.404146,1.243712,-0.860339,-1.035875,-1.568744,-0.030916,-0.686906,-0.489036,0.285814,1.141018,-0.159494,0.060438,-0.434926,0.110285,clean
0.449134,3.832135,5.029907,-2.842945,-0.208126,-2.055204,-0.179845,0.897068,1.81183,1.91231,-0.019879,-1.761903,1.704603,1.947425,-1.122139,1.964058,0.101949,-1.165003,-0.01631,1.83377,clean
-0.761367,1.285843,-0.119934,1.378495,0.943491,-0.588569,-0.17512,1.157465,-0.539705,0.340451,0.437368,0.158398,-0.145694,0.553512,0.347251,0.236619,0.684936,0.27443,0.194849,0.052815,clean
1.534888,1.489724,0.446872,2.049487,1.587931,-0.584938,-0.137128,1.5763,-0.220658,-1.282978,-0.113955,0.214049,-0.874677,-0.80531,-0.220618,0.731561,0.413418,0.176958,1.093149,-0.800549,clean
-3.259914,-0.818698,-0.995308,-0.600861,-0.306448,0.98224,0.157598,-1.236051,0.53061,0.705707,-0.323187,-0.285405,0.017387,-0.015921,-0.399708,0.085608,-0.176438,0.013319,0.190728,0.219259,clean
23.258471,2.592612,-5.770335,9.718549,-9.733689,-10.28406,-3.374844,-8.454543,-1.145059,3.142744,1.5421,-3.951029,-0.452131,-1.178559,-0.522129,1.997736,2.752503,1.755311,-3.757117,-4.005439,clean
-3.286226,-0.860513,-1.01977,-0.702333,-0.15704,0.910063,0.343158,-1.147344,0.526474,0.781986,-0.240339,-0.268158,-0.01607,0.048221,-0.31009,0.194813,0.081838,-0.057678,-0.062835,0.083864,clean
-1.976096,-1.821092,-0.103205,-0.406679,-0.19488,1.398193,0.107076,-0.923061,0.558935,0.035462,-0.843159,-0.53627,0.293167,-0.082086,-0.006214,0.107036,-1.116138,0.012208,0.171652,0.031308,buggy
-1.286084,0.370886,1.466897,-1.131243,-1.551719,-0.092315,1.158523,-1.002525,-0.685088,-2.568355,-0.016827,-0.156378,-0.344937,-0.295441,0.095397,-0.130041,0.265087,0.326985,-0.314742,-0.771242,clean
-0.380618,-0.154888,0.888596,1.202308,1.087614,-0.17573,-0.320066,0.062219,-0.340293,0.512919,0.692768,2.021427,-0.039502,0.178991,0.422766,0.00645,-0.297655,-1.033951,-0.009819,0.528021,clean
-2.754322,-1.713934,-0.185971,-0.481445,-0.058959,1.193886,0.215119,-0.883136,0.625678,0.450142,-0.324988,-0.442769,0.206924,0.261291,-0.045823,-0.214131,-0.154679,0.00426,-0.249125,0.129156,clean
-0.351618,-0.3128,-0.410484,-0.020807,0.01992,0.140428,0.204247,0.781762,0.200756,0.281501,1.033328,-0.573144,-0.114689,0.46223,0.879925,0.642667,-0.51514,0.189124,-0.332274,0.416742,clean
-2.972078,-0.440721,0.362398,-1.045389,-0.475606,0.683571,0.656764,-1.879077,-0.201369,-0.482055,0.485283,0.212184,0.061166,-0.882451,0.485341,-0.198124,0.388974,-0.362167,-0.285014,0.4242,clean
-2.601273,0.534849,-0.604756,0.359309,0.229106,0.305478,-0.07725,0.583374,-0.164146,0.505923,0.201778,-0.108569,0.389601,0.122576,-0.136344,-0.369592,-0.294895,-0.035991,-0.19825,0.231609,clean
-1.748197,0.411413,0.192237,0.899677,-0.889396,-0.674002,-0.1309,0.568943,-0.686627,0.240747,0.280306,0.412909,-0.416532,0.554719,-0.121831,-0.546615,-0.371821,-0.070163,0.569013,0.869704,clean
-0.681424,0.397039,0.498887,1.010465,1.145639,-0.089838,-0.071763,-0.035465,-0.360337,0.4462,0.593358,1.831991,0.072721,0.142426,0.326122,-0.123003,-0.343138,-1.025159,-0.3686,0.364717,clean
-1.838783,0.671544,-1.384187,1.408478,-0.189684,-0.486238,-0.103374,0.658411,0.372736,0.551048,0.071876,-0.020119,0.730108,-0.200239,-0.350059,-0.264672,0.180064,0.239569,0.180463,0.453709,clean
-2.321277,0.318192,-0.435049,0.502066,-0.041487,-0.094108,0.169442,0.576941,-0.093005,0.390411,0.455569,0.030017,0.220852,0.238833,0.093966,-0.244603,0.17277,-0.115034,-0.272557,0.425308,clean
2.155741,3.294221,1.790072,-0.107721,0.767429,-1.183903,-0.336296,2.014874,2.674415,3.481076,-4.037544,-0.993125,-3.373107,-1.99841,3.146602,-2.688627,0.518907,0.138799,0.628166,1.17496,clean
2.209664,1.241212,-2.068171,2.083944,-0.155447,-0.661698,0.82312,0.873887,0.184075,-0.310928,-1.210634,-0.071556,0.263165,-0.757031,-1.008619,0.578429,0.698851,0.755627,-0.385452,-0.13183,clean
2.366934,3.153543,-0.695767,0.564639,1.263841,-0.204394,-0.010083,0.187188,-1.525143,0.023967,0.734149,-1.344195,-1.262913,-0.120434,-0.0514,0.656333,-0.483663,0.945329,0.034039,-0.097902,clean
-2.593859,0.515028,-0.594627,0.369293,0.223103,0.209335,-0.06299,0.559446,-0.154813,0.576321,0.347005,-0.018942,0.315001,0.178936,-0.054261,-0.291538,-0.090356,-0.084155,-0.137765,0.259692,clean
4.760155,1.295956,-3.131645,0.167267,0.436399,-0.095203,-1.749483,-3.818531,0.539086,1.534652,2.434693,-5.413528,-1.018928,-0.498304,-0.675936,0.591826,0.387169,-0.005415,-0.296491,-0.430628,clean
-2.420123,0.246452,-0.918734,0.51361,0.216399,0.428389,-0.024971,0.631831,0.157853,0.370795,-0.093581,-0.145533,0.488414,-0.373063,-0.264986,-0.041405,0.031663,-0.169086,-0.207151,0.430594,clean
-2.012005,-0.077125,-0.772897,0.680462,0.643285,0.358108,-0.296457,0.9707,0.403533,0.622324,0.27442,0.00044,0.668471,0.007361,0.156132,0.105657,0.087022,-0.03571,-0.060722,0.164956,clean
-1.728354,0.50037,-0.811246,1.25051,1.167157,0.025879,-0.390679,1.018048,0.453516,0.644695,0.281827,0.129555,0.822167,0.065174,0.157191,0.000121,0.369985,0.314804,0.292077,-0.189521,clean
-2.646803,0.962814,-0.500045,0.300228,0.225083,0.131782,-0.074548,0.595872,-0.454024,0.527247,0.289751,-0.030872,0.055356,0.474926,-0.176315,-0.49067,-0.237552,0.00421,-0.232261,0.290572,clean
2.754777,0.727336,-2.779526,-2.023231,-1.444425,3.388007,-0.564334,1.196497,-1.847625,0.957305,-1.138086,2.127572,1.618301,-0.183818,0.533083,1.34877,-0.22686,1.196122,-0.314909,0.4036,buggy
-1.919205,0.226997,0.225163,0.783495,0.217308,-0.129362,-0.30077,0.769047,-0.512448,0.621912,0.510241,0.375264,-0.123089,0.329124,0.113373,-0.088157,-0.052892,-0.138381,0.581402,0.192805,clean
0.121846,-0.672591,-0.184857,1.826568,-7.973077,-4.04891,-7.600699,-4.365756,1.008513,-4.108196,-0.908744,1.334278,-0.959322,1.318702,-0.300239,-1.158694,-3.464424,1.968454,7.52721,5.579623,clean
-3.004758,0.419808,0.684548,-1.095656,-0.746496,0.265164,0.587824,-1.109719,-1.196624,-0.129012,0.237986,0.173928,-1.565074,1.787199,-0.62676,-0.705395,-0.481808,0.134903,0.060002,-0.543152,clean
-2.049367,0.592367,-0.556677,-0.075948,1.243815,-1.363762,-0.244744,0.787653,-0.692606,0.276134,0.137617,0.32052,0.122395,0.901328,0.372869,-0.095103,0.457413,0.394919,-0.296434,0.41027,clean
-2.736568,0.29885,-1.084079,0.444968,0.330226,0.466057,-0.146667,0.589091,0.232689,0.749439,0.127869,-0.182119,0.741722,-0.195332,-0.177227,-0.189288,-0.135013,-0.039876,-0.170608,0.211858,clean
0.205785,0.176924,-0.403924,0.998784,0.533424,0.349646,-0.02862,1.359035,-0.212409,-0.14764,-0.7315,-0.282227,-0.035077,0.332242,0.414488,0.73069,-0.123931,0.232261,-0.212007,0.217447,clean
-2.103143,1.431503,0.810236,0.237814,0.043673,-0.402863,0.07292,0.832448,-1.299267,-0.064994,0.552535,0.134349,-0.835184,0.762657,0.343265,-0.709771,-0.205394,0.01715,-0.234839,0.179429,clean
2.908426,-2.175973,0.577297,1.993953,-1.524859,-0.621193,0.999928,1.423492,-0.934725,1.451405,0.105157,0.273757,-0.096891,-0.086514,0.575338,1.460453,0.740517,0.308628,-0.023568,-0.001215,clean
-2.318671,-0.640842,-0.681003,-0.539674,-0.235352,0.970125,0.606059,-1.099726,0.484298,-0.490421,-1.053718,-0.261115,-0.714678,-0.691167,-0.560901,0.515759,0.554884,-0.145783,-0.091855,-0.082771,clean
-2.369519,-1.367344,0.233186,-0.231177,0.020202,0.54888,0.27022,-0.670009,0.339169,0.26057,0.362898,0.026855,-0.060718,-0.054319,0.330473,0.340607,0.510773,-0.108344,0.057582,0.393118,clean
-1.373191,-1.142177,0.198642,0.800878,-1.537236,-0.843469,-0.17132,-1.145117,0.33971,-0.173322,-0.203484,0.547641,-1.005799,0.827578,-0.173426,-0.041711,-0.352676,0.432242,2.177185,1.442748,clean
-3.286226,-0.860513,-1.01977,-0.702333,-0.15704,0.910063,0.343158,-1.147344,0.526474,0.781986,-0.240339,-0.268158,-0.01607,0.048221,-0.31009,0.194813,0.081838,-0.057678,-0.062835,0.083864,clean
-2.572274,0.434838,-0.571197,0.463794,0.016362,0.156513,-0.227304,0.518993,-0.192304,0.614551,0.334839,0.040518,0.297003,0.100054,-0.082442,-0.27083,-0.238934,-0.106272,0.237252,0.369886,clean
-1.870589,-1.017241,1.369283,-1.067316,-0.555997,0.936791,0.381922,-0.987156,-0.778097,-0.831993,0.084845,0.119286,-0.828332,0.400993,-0.0776,-0.379993,-0.4647,-0.016051,0.073124,-0.900158,clean
-1.915146,-0.032327,-0.624288,0.94254,0.791544,0.429027,-0.375162,1.05296,0.358906,0.58083,0.067729,-0.150895,0.898999,-0.051328,0.07567,-0.179129,-0.132842,0.092734,0.001674,-0.054924,clean
