@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-18'

@attribute 0.194WCHU_numberOfLinesOfCode... numeric
@attribute -0.361WCHU_numberOfPublicAttributes... numeric
@attribute 0.371WCHU_fanIn... numeric
@attribute 0.403ck_oo_numberOfMethodsInherited... numeric
@attribute -0.317ck_oo_numberOfMethods... numeric
@attribute -0.486WCHU_noc... numeric
@attribute 0.433LDHH_numberOfAttributesInherited... numeric
@attribute 0.297WCHU_numberOfAttributesInherited... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:... numeric
@attribute 0.506LDHH_dit... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited... numeric
@attribute -0.523LDHH_fanOut... numeric
@attribute -0.381ck_oo_numberOfPublicMethods... numeric
@attribute 0.447ck_oo_dit... numeric
@attribute class {buggy,clean}

@data
-3.923932,-0.031866,0.11447,-0.831396,0.229308,0.204492,-0.126724,-0.264406,-0.608658,-0.138886,-0.023832,0.153563,-0.753692,-0.397533,-0.185403,-0.201418,0.021627,clean
4.138146,-0.394915,-0.154081,-1.850194,0.969499,0.367954,-0.959914,2.433725,0.329568,-0.822853,1.219278,0.660255,1.68119,2.048876,-1.400119,-0.163277,1.254614,buggy
-3.749002,0.066325,0.513691,-1.010259,-0.185778,-0.246895,-0.056501,-0.084283,-0.777865,0.003945,-0.009257,0.304953,-0.510768,-0.260978,-0.394371,-0.29812,0.101483,clean
-3.122034,-0.297299,0.483078,-0.742714,0.229876,0.279668,-0.020108,-0.209777,-0.079459,0.064892,-0.143781,0.061628,0.154325,0.017261,0.37778,-0.378619,-0.273594,clean
-0.14621,1.177164,8.351295,-0.483049,-2.550312,-7.724584,0.764427,1.849129,-0.376453,0.207756,0.709901,0.325733,-0.256419,-0.348344,-0.07627,0.418183,-1.208959,clean
-3.548578,-0.045509,-0.138491,0.124648,0.085704,0.187304,-0.288664,-0.030091,0.294632,-0.60653,0.331366,-0.102963,-0.993793,-0.503327,0.011717,-0.063776,1.364569,clean
-3.047972,-0.208531,0.182448,-0.782002,0.13801,0.207159,-0.137447,-0.089313,-0.109134,-0.002904,-0.106418,0.122263,0.243842,0.014992,0.220758,-0.26483,-0.527003,clean
-3.46771,-0.171103,0.032367,-0.782318,0.011275,0.249126,-0.023068,-0.166732,-0.357343,-0.139776,0.201978,0.313358,-0.314854,-0.174545,-0.154767,-0.255405,0.265828,clean
-3.071677,-0.254596,-0.015712,-0.559168,0.417284,0.122134,-0.167793,0.086775,0.184993,-0.039135,-0.116099,-0.041613,-0.144567,-0.088573,-0.085198,-0.013206,-0.206487,clean
-2.936413,-0.220457,-0.080069,-0.566365,-0.034836,0.124364,-0.013651,-0.276999,-0.260445,-0.30088,0.176104,0.400293,0.454458,0.373275,0.094797,-0.754673,-0.063146,buggy
2.195416,0.181589,-0.451843,-1.678216,0.243482,-0.64623,0.053361,0.283378,0.248462,0.375675,-0.295227,0.387368,-0.376676,1.420062,-0.387141,-0.428015,0.020912,buggy
-3.668622,-0.31765,0.02556,-0.243656,0.558028,0.04932,-0.32942,-0.007955,-0.131175,-0.314995,-0.097301,0.149205,-0.557998,-0.443852,0.055524,-0.082724,-0.230869,clean
1.202917,1.030119,1.239094,3.304467,2.065569,0.262535,-1.002021,-0.634004,-1.454391,3.813174,-0.634364,-0.203438,0.826137,-1.46681,-0.238933,0.250586,1.23131,clean
-0.00122,0.584796,-1.490671,0.429849,-2.905532,0.474431,0.182232,0.164677,-0.343323,-0.225303,-0.446899,-1.018337,1.137035,0.372888,-0.269455,-0.299969,0.192976,clean
-0.376988,-0.435086,0.752791,-1.269164,0.131269,-0.841251,0.28092,-0.103083,-0.575718,0.005532,-0.495274,-0.564661,0.076852,1.139663,1.221988,0.379722,0.247639,clean
-3.391966,-0.29326,-0.031224,-1.07699,0.152566,0.170831,0.164334,-0.212581,-0.513803,-0.013669,0.154386,0.238157,-0.08086,0.038396,0.080247,-0.301196,-0.215905,clean
-3.233256,0.002294,-0.258986,1.766074,0.260373,0.343804,0.268346,0.767135,0.585106,-0.611154,-0.299558,-0.232717,-0.608948,-0.819354,0.279472,-0.032892,0.490094,clean
-2.631501,-0.220822,0.966176,-0.842458,-0.228745,-0.722492,0.375014,-0.195167,-0.513499,-0.085708,-0.075854,-0.786514,-0.295078,0.44052,0.434656,0.014602,-0.055233,clean
0.203814,0.110547,-1.03792,-1.84798,0.671718,-0.301016,0.146405,0.418001,0.627201,0.741059,0.166924,0.711065,-0.969085,-0.544709,-0.754157,-0.29767,-0.526324,clean
-3.018329,-0.053702,-0.406165,-0.016439,-0.443539,0.252805,-0.286878,0.119051,0.235567,-0.297315,0.160095,-0.237443,-0.451589,-0.472796,0.155239,0.234488,0.469803,clean
0.108657,1.105169,5.610791,1.428741,-1.151692,2.666185,-0.607157,-0.637369,3.284123,1.079192,-0.401956,-0.755114,-0.453936,-0.371855,0.746383,0.26996,-0.033461,clean
2.816315,0.947084,-0.370449,2.779432,-0.895162,0.496504,0.649963,-1.169322,-0.389372,-1.512097,-0.539549,0.835917,0.059679,1.491104,0.350933,0.734199,1.194017,clean
-0.510255,1.954505,-0.551728,12.520695,0.229721,1.333437,1.71716,0.948416,-0.226941,3.257538,5.789576,1.548364,-3.957697,3.207092,0.256788,1.626443,-2.211272,clean
9.210255,0.323278,1.142964,-1.367693,0.781489,0.46459,0.828784,-1.877006,0.221694,-0.175024,-0.020204,0.464794,0.000425,0.30404,-0.731025,0.923807,0.576029,clean
-1.009508,-1.028909,1.364093,-1.334519,0.729155,0.551684,0.1418,-0.122391,0.160971,0.383023,-0.304556,-0.330647,-0.239622,0.578451,0.795114,0.288527,0.024315,clean
12.837104,0.609556,-2.507957,2.072665,3.414418,-1.27826,-3.907958,0.57941,0.213311,1.091904,-2.199808,-2.898384,-0.033797,1.898543,-0.923217,1.170461,0.547066,clean
5.975989,-32.771234,2.465608,2.289947,-1.149955,-0.903816,2.525696,-1.865351,3.145392,1.523163,0.876194,-1.247131,4.334076,3.087021,6.180863,-0.921052,-4.150713,buggy
-0.524916,0.30064,-1.149309,0.306924,-1.475389,0.50301,-0.07,0.71923,0.427825,0.05558,-0.762446,-0.788854,1.013542,0.342632,-0.082125,-0.004438,-0.236682,clean
-2.685831,0.557918,-0.596915,4.588693,-0.459529,0.685062,1.137148,1.058065,1.258026,-1.139643,0.483999,-0.184349,-0.958204,-0.165171,0.502025,-0.168715,-0.193121,clean
-3.663541,-0.064361,-0.104191,0.153084,0.031189,0.210942,-0.308137,-0.050525,0.258773,-0.616679,0.31205,-0.11286,-1.029387,-0.542579,-0.01285,-0.116792,1.297794,clean
-3.880477,-0.030244,0.238955,-1.085028,0.251757,0.246186,-0.12819,-0.20644,-0.660785,0.068326,-0.113154,0.314375,-0.606678,-0.434143,-0.278281,-0.0596,-0.118813,clean
3.765371,-0.370376,-1.412343,-1.916756,1.396745,-0.876694,0.062622,-0.078639,0.26047,0.473305,-0.677178,1.155287,-1.016958,0.079023,1.374585,-0.061007,0.216793,clean
-2.887726,-0.204077,-0.18484,-0.797022,0.159008,0.080521,-0.059745,-0.049689,-0.145191,-0.070299,-0.029644,0.192942,0.380283,0.120402,0.199179,-0.210193,-0.169087,clean
-2.312111,0.369247,-0.775719,1.354651,-1.443502,0.506242,-0.338341,0.161997,0.757208,-0.647008,0.568064,-0.274274,-0.417231,-0.176373,-0.056588,0.360319,0.915326,clean
-2.754889,-0.0447,0.519222,-0.860542,0.046339,0.398388,-0.060071,-0.139846,0.054801,0.180152,-0.084432,0.012106,0.215786,-0.008426,0.194048,-0.096918,-0.400585,clean
-2.582524,-0.053495,-0.638557,-0.069975,-1.015291,0.491313,-0.034032,0.292508,0.420998,-0.151038,0.530628,-0.39575,-0.643435,-0.376494,0.133817,0.826367,1.124885,clean
-2.126228,-0.115875,-0.599543,-1.447957,-0.730467,0.309277,-0.077518,0.350055,-0.289551,0.396436,0.084737,0.25671,0.244598,-0.193442,-0.053802,0.710569,0.136393,clean
-0.699669,0.781268,-0.499769,-1.007734,-3.050512,1.064581,-0.0629,-0.259476,-0.417689,0.533513,-0.042972,-0.314076,0.860353,0.570801,-0.299738,-0.167683,0.128346,clean
6.45492,2.950927,-0.051169,-0.561008,-10.402432,2.150639,1.638505,-2.675216,-0.492037,1.292565,2.756186,1.382832,1.505969,1.238854,-0.679502,-5.935828,1.576978,buggy
-0.262838,-0.001004,0.045053,-1.140424,0.08306,-0.648134,0.425248,-0.035542,0.526716,0.396759,0.321846,0.543734,0.49111,-0.211234,0.229745,-0.213786,-0.230537,buggy
-0.468316,0.729374,-0.560926,1.954675,-0.414377,0.199578,0.262408,-0.503222,0.747597,-1.187122,0.046165,0.169076,0.554146,-0.181238,-0.441638,-0.511291,0.721294,buggy
-2.29632,-0.434602,-0.533616,-1.356909,-0.644469,0.267238,0.155344,0.074765,-0.484604,0.244027,0.098396,-0.045885,0.349349,0.22897,0.44172,0.146552,-0.266542,clean
-3.296354,0.063718,-0.273627,1.759688,0.170889,0.370844,0.274703,0.733195,0.537489,-0.606223,-0.268174,-0.244825,-0.645824,-0.887724,0.173256,-0.022678,0.48363,clean
1.695797,0.04535,-1.057678,-1.31901,-0.304401,0.113961,-0.59881,0.506553,0.248589,0.443142,-1.115244,-0.024114,0.275084,0.65899,-0.092173,1.836947,0.237165,clean
-2.557242,-0.591408,-0.176404,-0.865051,0.723002,-0.069627,-0.066847,-0.125072,-0.441974,-0.160491,-0.390825,-0.232094,-0.259166,0.003351,0.42841,0.307973,-0.075388,clean
5.403891,-1.036837,-0.848052,0.924171,5.117023,-1.362466,6.641304,-1.865062,3.851584,0.174318,1.257038,-6.698548,0.26647,-0.334968,-6.321379,0.375178,-0.485694,buggy
-0.594812,1.246239,7.38507,-1.403204,-0.906283,3.362203,0.065942,-0.926256,2.562348,2.518689,0.041325,-0.525653,-0.730122,-0.509347,-0.322892,-0.306931,-1.953929,clean
-2.352956,0.041504,-0.03216,-0.741988,-0.110121,0.287816,-0.164548,-0.087643,-0.112876,-0.169193,-0.002425,0.376514,0.002196,0.876654,-0.420759,-0.723372,0.147069,clean
4.96106,-7.924612,1.282341,-0.720574,3.140484,-1.083023,4.062897,-2.101578,3.291185,0.312052,2.461905,-2.222061,4.219844,2.322189,3.919326,0.904523,-1.440497,clean
-2.685367,-0.064704,0.11492,-1.064853,0.057205,0.287225,0.003678,-0.201455,-0.282683,0.01195,-0.057451,0.280629,0.190598,0.768036,-0.412508,-0.603475,-0.082243,clean
1.144753,-0.059835,-0.934173,-1.667147,-1.320881,0.488859,-0.683516,1.076691,0.414429,0.673704,-0.139987,0.946739,0.582166,0.370735,-0.626921,1.459174,0.889282,clean
-0.048593,-0.176027,-0.347776,-0.936734,0.379893,0.136773,-0.546188,0.490016,0.444179,-0.03208,-0.702578,0.290065,0.639349,1.91251,-0.28314,-0.247584,0.229168,clean
-1.364424,-0.278726,-0.065655,-0.859286,-0.092406,0.305317,0.765679,-0.854899,-0.511177,-0.14712,0.120452,-1.332458,-0.692991,0.818328,0.083342,0.150054,0.360762,clean
0.432923,0.123635,-1.307816,0.937769,0.054168,-0.484472,-0.660444,-0.273316,1.167233,-0.344182,-1.182118,-1.675217,0.376855,-0.667051,0.400173,-0.278935,-1.202381,buggy
-0.402429,-0.14624,-0.364747,-1.845208,0.202792,0.829763,0.047517,1.605385,-0.090879,-0.247755,1.930776,0.037649,0.943386,-0.510544,-0.314394,0.387849,1.059488,clean
4.929611,1.040818,1.843191,0.228093,-2.235835,0.417587,-0.03919,-1.610263,0.060578,-0.616427,-0.084323,0.573898,1.701293,1.944517,-0.566806,-1.265228,1.325828,clean
-0.863819,-0.110926,-0.414218,1.600628,1.072762,-0.504712,-1.026371,-0.308786,1.502541,-0.802117,-1.382136,-1.232839,0.983882,-0.320381,-0.031322,-0.29718,-0.99087,clean
0.814049,-0.187481,0.245194,-1.571501,0.431405,0.275346,-0.154574,-0.029422,0.190531,0.479084,-0.522442,0.194397,-0.364122,0.463949,-0.138541,0.744122,-0.414481,clean
-3.729283,-0.222806,0.373393,-0.940907,0.284104,-0.424369,0.14235,0.046695,-0.580458,-0.082766,0.212786,0.365104,-0.38859,-0.04212,-0.143624,-0.293794,-0.139191,clean
0.663125,1.476297,0.291834,1.281917,0.901436,-0.271947,-1.08067,-2.033424,-0.413826,-1.44781,-1.372349,0.897541,-0.050783,-0.239519,-0.732329,-0.021193,-0.312024,clean
-2.97654,-0.423787,-0.142815,-1.123729,-0.074903,0.182233,0.171958,-0.245747,-0.569604,0.011314,-0.021983,0.011393,0.139919,0.376172,0.331826,-0.298697,-0.25278,clean
1.102402,0.240343,-0.644803,-1.1475,-0.461012,-0.145512,-0.191276,-1.35729,-1.769317,-0.227028,-0.988019,0.244306,-1.796595,0.212019,1.187459,-0.857365,0.202044,buggy
1.075907,0.190018,0.630025,3.115992,0.805959,0.355546,-1.895542,0.227777,-1.476397,1.261369,1.35661,-1.913047,1.02355,0.275706,0.014274,-0.079571,1.367006,clean
1.98936,-0.113987,-0.145927,-0.807962,-0.639488,-0.053317,1.133177,-2.678666,-1.785266,-0.828019,0.117007,0.446214,0.560233,0.782326,0.982558,-0.022838,0.653853,clean
-1.271524,0.026593,0.133688,-0.597592,0.448833,0.1527,-0.339734,-0.125605,0.258477,-0.10085,-0.24416,0.682277,0.201668,-0.179386,-0.324397,0.777908,0.273671,clean
-0.918458,-0.060338,0.097736,-0.836946,0.044091,0.337812,-0.164765,-0.253918,0.012401,-0.124706,-0.341359,0.320217,0.319532,1.023249,-0.356063,0.255115,0.370096,clean
-3.566737,-0.312677,0.056728,-0.487193,0.470882,0.087051,-0.162553,-0.05891,-0.08004,-0.19471,0.001978,0.153788,-0.283053,-0.406326,0.045473,-0.13974,-0.026952,clean
0.439659,-0.119406,-0.216358,-0.117345,0.893256,-0.290688,-0.050186,-1.152055,-0.284804,-0.83124,-0.641612,0.283654,0.429999,0.590642,0.204357,0.44172,0.276012,clean
-1.416977,0.16571,-0.115424,-0.985032,-0.648465,0.249692,0.107342,-0.703407,-0.741485,-0.25042,0.365872,1.236028,0.56719,0.21967,-0.033001,-0.391891,0.279402,clean
-1.756933,0.119835,-1.018988,1.294546,-1.931718,0.531254,-0.500605,0.480632,0.889063,-0.530262,0.605778,-0.112472,-0.109717,-0.191457,0.138468,0.398355,0.687135,clean
14.898905,0.965987,-5.462792,-0.125311,-1.46159,-1.200697,-1.704354,1.970068,2.049173,0.914172,-2.425014,-0.032527,-3.152069,-0.943109,1.24379,-1.152675,-0.046249,clean
-1.55794,0.391866,-0.083148,1.470021,0.240596,0.286148,0.437722,-0.397695,-0.293437,-0.795001,-0.863552,-0.273505,-0.109662,0.23611,-0.065759,-0.352914,-0.119251,clean
1.876094,0.733009,-1.243954,5.864145,-2.542973,0.52493,0.721574,0.885659,0.680113,-2.101204,-0.54299,-0.930741,1.807196,-0.354846,-0.206153,-1.03734,-0.383196,clean
-3.388016,-0.199634,-0.045544,-1.194658,0.2542,0.140084,0.13285,-0.156785,-0.509024,0.072728,0.149038,0.282742,-0.181455,-0.169858,0.006146,-0.137474,-0.203685,clean
-2.987156,-0.343317,-0.234884,-1.248024,-0.151463,0.201704,0.281946,-0.209233,-0.605899,0.084059,0.135558,-0.01214,0.078065,0.190278,0.361739,-0.232167,-0.378147,clean
-2.967532,-0.329815,-0.291704,-1.280588,0.012008,0.140154,-0.045967,0.239582,-0.266165,0.238713,0.027854,0.306566,0.091968,-0.197753,0.193923,0.256542,-0.335854,clean
-2.897258,-0.20973,-0.156515,-1.28919,-0.389086,0.518352,-0.321421,0.529126,-0.640424,0.099815,0.31872,0.162054,-0.173484,-0.645589,-0.414318,0.339627,0.027531,clean
5.637818,2.771051,2.754827,3.108963,-4.997367,-2.671316,1.67579,-0.82053,0.473244,-0.731195,1.216167,0.616654,0.555106,0.013199,-1.8617,0.097664,-0.231687,clean
7.904262,0.167192,-1.525757,2.050486,1.394378,-1.291048,0.285121,-3.074262,-0.328759,-2.115085,-1.985094,-0.500484,-0.217141,-0.426319,0.02473,1.111465,0.028712,clean
-3.623427,-0.003875,-0.02722,-0.055735,0.285384,0.063213,-0.458882,-0.100065,-0.017051,-0.336292,-0.239253,-0.034174,-0.306609,-0.488494,0.058671,-0.177798,-0.310295,clean
-1.788882,0.172776,0.871122,1.955032,1.317182,0.484755,-0.742452,0.594805,-0.143697,2.159144,-0.151221,-0.604671,0.507797,-0.514271,-0.248126,-0.457456,0.160345,clean
-2.972892,-0.326999,-0.228132,0.807476,0.277334,0.181475,-0.091879,0.536557,0.355256,-0.407663,-0.380187,-0.023509,0.037291,-0.453141,0.241938,-0.022513,0.019895,clean
-2.763226,0.056531,0.021418,0.491485,0.665845,0.09064,0.146426,-0.142646,-0.267731,-0.554374,-0.305497,0.628296,-0.229068,-0.687831,0.114954,0.085452,0.109371,clean
-2.379576,-0.165151,-0.392037,-0.835736,-0.628544,0.400478,0.058283,0.176857,0.029854,0.086884,0.431075,0.267995,0.105699,-0.052521,-0.201577,0.485256,0.798076,clean
5.024944,1.094492,0.291603,0.689707,-3.529777,-6.600831,-1.112434,2.757585,0.662129,-0.436701,-0.3594,0.525855,1.613044,-0.669118,-0.536187,1.800409,-1.774577,clean
-3.625502,0.06664,-0.013672,-1.075879,-0.280843,0.313134,-0.031539,-0.372981,-0.902603,-0.023792,-0.001955,0.204681,-0.447223,-0.184664,-0.272423,-0.330398,-0.241934,clean
1.347025,0.959994,-1.34496,3.271877,-1.46679,0.935636,-1.622958,0.75661,-1.640535,-0.048694,-0.238207,-2.441273,0.901371,-1.649138,0.144186,0.504847,0.881229,clean
-1.017733,-0.350389,-0.142498,-0.035249,0.585299,0.023048,0.02159,-0.153093,0.495084,-0.263644,0.038068,0.490479,-0.547368,0.589527,0.037736,-0.366961,-0.26378,clean
-2.829314,-0.064851,-0.321226,-1.306104,-0.269125,0.307746,-0.201205,0.38613,-0.169432,0.429559,-0.092889,0.210655,-0.047827,-0.449704,-0.186551,0.938151,0.11667,clean
2.388721,0.63409,-0.502925,0.463373,-1.15775,-0.522028,-0.129954,-0.082968,-0.219617,-0.396782,-1.245639,0.172666,0.75532,-0.024238,0.484596,0.874337,-0.47356,clean
1.820607,-0.483925,-0.825581,-0.123835,0.98522,-0.572204,0.560208,-0.835761,-0.654799,-0.821469,-0.583837,1.211831,0.502175,0.383595,1.704229,-0.506394,0.537645,clean
-3.132146,-0.251572,-0.083821,-1.224246,-0.186264,-0.251854,0.081446,0.116651,-0.554097,0.084425,0.087425,0.176012,0.035289,0.013326,0.152584,-0.136849,-0.374948,clean
-3.529055,-0.23818,-0.050504,-0.818102,0.248247,0.195657,-0.084681,0.084843,-0.226343,-0.016987,0.129697,0.257145,-0.520103,-0.372138,-0.117448,0.25357,0.130573,clean
5.986439,0.383382,-0.746407,2.330363,1.907107,-1.087719,0.123919,-2.753712,0.247894,-2.244122,-1.68203,0.081165,0.756897,0.001357,-0.617493,0.991764,0.179673,clean
8.629948,0.241454,-3.108346,1.310774,1.144583,-1.820491,-0.800997,-2.235498,-0.819229,1.74137,-0.395022,-1.624408,-1.693521,-1.302543,0.975475,0.531796,0.809639,clean
-3.543492,-0.189482,0.051991,-0.611255,0.153066,0.253595,-0.008888,-0.049665,-0.182832,-0.084164,0.223375,0.169045,-0.626026,-0.240022,0.001608,0.093823,0.169459,clean
1.292415,0.591007,-1.479825,2.117287,-1.310259,0.227114,-0.872902,0.873498,1.531889,-0.724835,-0.810184,0.113966,1.238303,-0.891437,-0.148019,1.4807,0.888623,buggy
8.221746,1.575328,-2.20047,1.248914,-1.535286,-0.583085,-0.940479,-2.450307,-0.371387,-1.263837,-1.759392,0.258777,0.407883,-0.84453,-0.480975,2.278461,-0.953013,clean
6.489327,-0.301516,0.824383,1.169643,0.715002,-3.520004,0.497284,-0.44653,-0.448931,-1.248834,-1.682232,-0.229827,-1.328836,0.103536,1.455115,0.60291,0.17917,buggy
-0.481331,-1.118722,-0.599287,-1.490426,0.880931,-0.236784,0.249183,0.433372,0.301736,0.192099,0.181705,0.690805,0.538309,0.777302,0.984836,-0.163524,0.200595,clean
-2.410049,0.019816,-0.797241,-1.405176,-1.343419,0.377263,-0.141149,0.304125,-0.517982,0.372297,0.246614,0.385986,0.146335,-0.451479,-0.280704,0.548343,-0.441227,clean
0.972621,0.24947,0.018735,2.777392,0.775771,-0.749807,0.336321,-3.521743,-0.448466,-2.473395,-0.567243,-0.6835,0.845117,-0.939344,0.952011,0.243855,-0.178049,clean
21.149682,3.521028,-0.386399,5.254102,0.069773,-0.353343,-4.481391,-2.560471,0.227977,4.282554,-1.783481,0.509647,0.916369,0.285076,-0.144872,1.170893,0.061907,clean
5.328315,-1.035931,-0.268066,-1.909749,2.060434,-0.991931,-0.432505,0.766028,1.819427,0.929353,-1.009889,1.376841,-1.336697,1.639237,-0.663156,-1.755294,0.044267,buggy
-1.975046,-0.338224,0.400883,-1.142256,-0.799113,0.51669,0.094292,0.09558,-0.587607,-0.084088,0.433989,-0.024858,0.639754,0.674251,0.294079,-0.84591,0.254862,clean
-2.427244,0.046503,0.445013,-0.581407,0.552049,0.045859,0.107499,-0.929991,-0.454629,-0.346041,-0.027376,0.777202,0.273909,-0.408426,0.140071,0.036659,-0.561492,clean
1.293163,0.654344,-2.244315,-1.693989,-1.652488,-0.531096,-0.159498,0.426536,-0.162782,0.662339,0.430048,1.330668,-0.306802,-1.799057,0.262564,0.283994,-0.43687,clean
-3.042628,-0.42726,-0.129022,-0.704316,0.246059,0.116682,0.013065,-0.002381,-0.039858,-0.211193,0.1408,0.071612,-0.109381,0.092008,0.40126,-0.179238,0.474246,clean
3.114013,0.129061,-0.603993,-1.566813,-1.155959,0.490872,-0.659898,0.021577,-0.111651,0.495847,-1.277153,-0.025234,0.188213,2.137027,-0.527064,0.121194,-0.747756,buggy
-3.344884,0.123933,0.032562,1.227691,0.042631,0.192902,-0.459435,-0.105702,0.877761,-0.764198,0.170058,-0.455018,-0.601685,-0.634621,0.300549,-0.247787,0.292251,clean
-1.75878,0.110896,-0.935767,-0.772199,-1.361031,0.41333,-0.593807,0.802719,0.349773,0.378347,-0.125153,0.021876,0.412741,-0.464125,-0.091904,1.432887,0.272779,clean
-2.858596,-0.071817,-0.329915,-0.843728,-0.936499,0.210161,0.232813,-0.198192,-0.599699,-0.037366,0.264495,-0.278344,-0.205184,0.152072,0.185688,-0.135623,0.022643,clean
-0.808548,-0.051068,-0.405399,1.579921,1.224461,-0.534076,-1.060261,-0.254548,1.568605,-0.767393,-1.545922,-1.320831,1.0092,-0.167378,0.117382,-0.234608,-1.02316,clean
-3.277246,-0.332742,-0.053699,-0.576853,0.181924,0.148071,0.001693,-0.048568,-0.051729,-0.20951,0.140224,0.024758,-0.266411,0.073155,0.381846,-0.182209,0.340271,clean
1.537316,-0.696697,0.452509,-1.107003,1.6989,-0.390778,1.464653,-1.87267,0.055494,-0.452802,0.446147,0.130541,0.692726,0.539776,-0.855135,0.834231,-0.45866,clean
-1.172273,0.579652,-0.159946,4.677484,0.044707,0.020806,-1.316709,0.050535,2.701173,-1.680999,-0.281559,-0.659502,0.140685,-0.374939,0.89619,0.226244,-0.828338,clean
-3.317923,-0.227067,0.076752,-0.751713,0.017771,0.269558,0.14699,-0.164079,-0.19853,-0.05926,0.282774,0.234131,-0.201118,-0.044065,0.079398,-0.23906,0.286372,clean
-2.621569,0.081449,-0.576492,-0.637767,-0.510985,0.20936,-0.291038,0.29764,0.053358,0.074661,0.082531,0.091286,-0.043237,-0.47963,0.021612,0.542574,-0.054463,clean
7.758647,-0.382251,-1.583424,-2.515821,1.051511,0.240951,0.334342,0.692845,-1.704592,-1.233617,2.02747,-0.381793,-0.768279,-0.782362,1.201068,-1.56815,-0.900677,buggy
-1.706026,-0.38993,-0.294688,0.040793,0.270813,0.039929,-0.234597,0.088141,0.453017,-0.494053,0.01481,0.367691,0.606309,0.032569,0.458248,0.859386,0.499026,clean
4.040257,-0.345339,-1.747001,-2.356668,0.634818,-0.863642,2.901601,-1.552185,0.949383,1.161142,1.53344,-0.267478,-0.491822,-1.733439,0.760543,-0.285333,0.251506,clean
12.416527,1.195491,-5.915889,-2.559904,-3.937524,-0.898761,-0.371778,0.800094,-0.162269,1.73729,-0.911341,1.209594,-3.401115,-2.492044,0.401519,-0.822446,-0.790863,buggy
0.365193,0.662739,-1.024114,0.370877,-0.492332,0.12592,0.069138,0.081387,0.339794,-0.18442,-0.754111,0.070781,0.404612,-0.365271,-0.247635,-0.025639,-0.149722,clean
0.121747,0.181465,-1.016316,-1.102592,-1.101641,0.190941,-0.466574,0.241987,-0.099382,0.230747,-0.319131,0.661211,0.923782,0.089554,-0.067031,1.082589,-0.383015,clean
-2.966829,-0.860673,-0.055519,-1.23779,0.63794,0.058534,0.463529,0.183463,0.185968,0.22855,0.518026,0.405713,0.402603,-0.161297,0.320028,0.108394,-0.019858,clean
-2.158294,0.072934,-0.633065,-1.239403,-1.476762,0.476288,-0.018003,0.027336,-0.533454,0.238258,0.350987,0.459784,0.46583,-0.039335,-0.320064,-0.04723,0.147151,clean
-3.453307,-0.227201,0.520438,-0.688826,0.020374,-1.061009,0.102349,0.204662,-0.449272,-0.22688,0.137857,0.098733,0.052911,-0.013077,-0.057843,-0.536737,-0.156069,clean
-1.984565,0.187015,-0.575021,1.501582,-0.736296,0.530329,0.846461,0.190447,0.100171,-0.457,1.556954,1.056929,-1.595995,1.388942,0.556167,0.331264,0.219077,clean
-0.518214,0.379558,-1.312523,-0.235731,-1.202744,0.043629,-0.156022,-0.037474,0.445861,0.004394,0.315141,-0.013315,-0.827841,-0.732097,0.155709,-0.783092,0.051952,clean
-1.148611,-0.062667,0.697402,-0.889104,0.693596,0.145468,-0.350943,-0.081115,-1.854059,-1.532947,1.242646,1.0288,0.433466,-0.276677,-0.075702,-0.727444,0.333249,clean
-3.925077,-0.024149,0.102477,-1.008354,0.22206,0.205628,-0.001498,-0.365479,-0.818934,-0.086684,-0.018546,0.182715,-0.608972,-0.194498,-0.184716,-0.304568,-0.313947,clean
-3.564703,-0.24621,0.01307,-1.134236,0.252495,0.178971,0.113201,-0.157185,-0.526046,0.069212,0.078817,0.180467,-0.302991,-0.206171,0.011944,-0.064024,-0.269511,clean
15.80431,0.910476,-5.444398,-0.43023,-1.714599,-0.489606,-2.564708,4.022453,2.852079,0.933647,-2.162079,0.314329,-1.384632,0.436849,0.274491,0.397181,0.497261,clean
-2.010576,-0.161281,0.611571,-1.116467,0.927141,0.076662,0.451538,0.080739,0.755528,0.24256,0.570412,0.041515,-0.159418,0.378287,-0.831109,-0.206867,-0.078546,clean
