@relation 'data/M_multi_metrics_JDT.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute 0.189WCHU_numberOfLinesOfCode... numeric
@attribute -0.348LDHH_numberOfAttributesInherited... numeric
@attribute -0.288ck_oo_fanIn... numeric
@attribute -0.383ck_oo_lcom... numeric
@attribute 0.302ck_oo_numberOfAttributes... numeric
@attribute -0.272numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.342ck_oo_numberOfPublicAttributes... numeric
@attribute -0.538WCHU_noc... numeric
@attribute -0.319CvsLogEntropy... numeric
@attribute 0.376LDHH_numberOfPrivateAttributes... numeric
@attribute 0.297ck_oo_numberOfPrivateMethods... numeric
@attribute 0.389LDHH_fanOut... numeric
@attribute -0.308LDHH_dit... numeric
@attribute -0.603ck_oo_noc... numeric
@attribute 0.541LDHH_dit... numeric
@attribute -0.321LDHH_dit... numeric
@attribute 0.473WCHU_lcom... numeric
@attribute -0.326WCHU_numberOfAttributes... numeric
@attribute class {buggy,clean}

@data
-2.946107,-0.099385,0.135382,-0.547558,-0.412586,0.608897,0.275152,-0.72637,1.007943,0.434646,0.5149,-0.191113,0.520052,-0.27026,0.206869,-0.107361,0.13471,-0.141435,clean
-2.265526,0.869103,-1.135641,-0.359343,0.704718,0.456617,-0.413833,-0.435935,0.51166,0.089272,0.762053,0.450304,0.467729,-0.368428,0.117147,-0.153798,0.085937,0.093316,clean
-3.168129,1.72607,-0.050747,-0.466229,0.137441,-0.040723,-0.421032,-0.304131,0.808826,-0.222106,-0.129098,-0.049241,0.110003,0.230821,0.10354,-0.195517,-0.054224,-0.082574,buggy
-0.521768,-0.745984,0.150794,0.821501,-1.226328,-0.842382,0.796185,0.318407,0.189129,-0.450939,-0.090864,-1.346937,0.021058,0.141984,-0.016952,0.218662,0.17929,-0.310761,clean
4.655966,0.444036,0.826234,2.218428,-2.205215,-0.124842,0.178439,0.125819,0.829725,-2.896675,0.066005,0.04554,0.284945,-0.408303,0.04028,-0.013322,-0.285704,-0.186255,buggy
-2.735322,2.080738,-0.054479,-0.840421,0.180756,-0.285621,-0.329283,-0.334975,0.659928,-0.309305,0.073598,-0.0616,-0.085596,0.219596,0.272049,0.007371,-0.389366,-0.118743,clean
-2.401034,-0.922946,0.8809,-1.447121,0.380261,-0.217083,-0.75912,-0.098393,0.161808,-0.294808,0.674019,0.218659,0.488484,0.134721,-0.984157,1.021166,-0.107127,-0.269182,clean
-1.94368,1.642803,-0.796742,0.240665,0.737276,-0.163865,-0.512814,-0.375814,0.744853,0.074274,0.464959,0.344162,-0.265123,-0.086433,0.439074,0.23355,0.105908,0.120703,clean
-1.892696,0.519785,-0.234836,0.639996,-1.211789,-0.52971,1.343833,0.853572,-0.959343,0.208648,0.092275,-0.34742,0.509314,0.262891,-0.146169,-0.070748,0.332749,-0.050677,clean
-2.26708,-4.521389,1.373002,-1.318341,0.91817,0.491546,-0.560867,-1.966266,-1.152651,0.618254,-0.397286,0.314773,0.143592,0.356911,-0.423416,0.163042,0.392238,0.226388,clean
3.805353,1.112692,-0.419979,1.448834,-2.418798,0.506052,-0.130132,1.061661,-0.159827,0.568739,-1.07703,0.286754,-0.979898,-0.799962,-0.575809,0.549189,-0.241432,0.002769,clean
-2.897625,1.532737,-0.048581,-0.408985,-0.175689,0.071061,-0.222221,-0.41714,0.815109,0.325299,0.120441,0.14408,-0.184757,0.19908,0.360613,0.063941,0.16785,-0.001705,clean
-1.677124,0.259221,-0.530156,0.727071,-0.97567,-0.308989,1.269082,0.897278,-0.941466,0.412587,0.439668,-0.202813,0.729064,0.410042,-0.129792,-0.122779,0.484082,-0.022409,clean
2.416579,2.448108,-0.3109,1.004641,-1.371644,3.212068,-1.043727,1.258879,-1.017191,0.981254,-3.652993,-1.063007,0.254839,-0.984432,-0.188256,0.734463,0.098448,-0.258831,clean
-2.477998,-3.252889,0.940743,-1.544983,-0.615876,1.571021,0.623353,-0.50976,1.156122,0.665431,1.026956,-0.172875,0.880908,-0.058619,-0.6924,0.903961,0.216146,-0.471734,clean
0.688378,1.589386,-0.457731,1.068775,-0.33357,-0.202791,0.704535,0.691362,0.420486,-1.231853,-1.321198,-0.681458,-0.092949,0.112228,-0.382328,-0.020872,0.152838,-0.109436,buggy
-1.552544,2.058597,-0.296276,-0.282528,1.039037,-0.48547,-0.210455,-0.246584,0.656726,0.282595,0.353574,0.054864,-0.312291,0.177078,0.2633,0.247331,-0.037364,0.13214,clean
-2.027478,0.5694,-0.236437,0.753783,-1.135441,-0.556236,1.201299,0.845934,-0.91683,0.030897,-0.002564,-0.22796,0.654695,0.294652,-0.159744,-0.134764,0.406292,0.02142,clean
1.746577,0.936705,-0.701146,0.346412,0.296728,0.316954,1.440337,0.664522,-0.10772,-0.550368,-0.476,0.679696,0.29035,0.449117,0.675447,0.835373,0.246538,-0.227017,clean
-2.670324,1.38411,-0.371413,-0.123503,0.274039,0.129543,-0.502524,-1.986633,-0.252838,-0.156173,-0.423693,0.298205,-0.562053,0.507092,-0.615348,-0.484601,-0.173749,0.129743,clean
-1.779427,0.652385,-0.496719,0.282881,-0.246784,0.019115,-0.140653,-0.701773,1.646426,0.565524,0.631062,1.073614,-0.330805,-0.169075,0.667977,-0.085916,-0.075303,0.232809,clean
-1.601234,0.539713,-0.775899,0.958807,-0.721547,-0.271598,1.029063,1.035755,-1.025473,0.159676,0.463377,-0.037374,0.611064,0.535243,-0.195321,-0.155601,0.311016,0.090909,clean
-1.284084,0.43884,0.163151,0.359598,-0.878041,-1.158641,0.361917,1.041772,-1.448691,-0.409507,0.32137,-0.228929,0.380912,0.265186,-0.57815,0.429071,0.09956,0.06896,clean
-1.57898,0.571807,-0.244508,-0.215251,-0.446374,-0.674252,0.063016,-0.831384,1.58409,0.734935,0.554097,-0.032446,-0.187373,-0.20244,0.265475,-0.10186,-0.248557,0.172593,clean
-0.944335,1.583487,-1.866753,0.692403,0.358465,-0.309485,0.857422,1.309475,-0.920669,-0.576399,-0.115674,-0.621873,0.386338,0.391975,0.171543,-0.224905,-0.019053,-0.443828,clean
-2.999147,-3.983114,1.750458,-1.670215,0.599331,0.788682,-0.722195,0.338676,-0.021586,0.192978,0.171186,0.411631,0.283683,0.396285,-0.135608,0.149474,0.374509,-0.220472,clean
5.052901,0.645649,0.256264,0.94498,-3.332553,3.829574,-1.681149,0.96731,0.601174,-0.025218,-4.611697,1.561482,2.752961,0.10956,0.365647,2.813691,-1.959212,-1.201926,buggy
6.781359,-1.777347,-0.349063,1.868918,0.692374,0.311416,-1.268003,-7.74545,-2.348804,1.018837,-1.790095,0.002263,-1.256788,1.461894,-1.758382,0.730813,-1.19433,-0.049411,buggy
9.755914,0.577561,-0.055608,-7.154514,-1.633258,4.797973,4.244868,-0.888193,4.603862,-3.344511,-2.794214,1.243492,1.320718,-2.660314,-4.95448,-7.262889,11.623996,8.235372,buggy
-3.114249,1.88502,-0.033019,-0.509159,0.145271,0.034814,-0.258502,-0.326182,0.824862,-0.09533,-0.03691,-0.155437,-0.121681,0.156375,0.14951,-0.071085,-0.208324,-0.087852,clean
-2.036095,0.775765,-0.363805,0.802367,-0.988322,-0.601136,1.097788,0.879172,-0.926361,-0.081025,-0.089187,-0.370725,0.586456,0.27499,-0.130809,-0.138255,0.320291,-0.00669,clean
-0.243251,1.204979,-0.654765,0.706545,-0.375298,-1.887422,0.584341,-1.32425,-0.697608,-0.031372,-1.47789,-0.625489,0.380215,0.142498,-0.242232,-0.512615,-0.921805,0.17928,clean
7.165975,-6.297905,-1.007874,-0.346079,-3.376044,4.492587,2.740185,-0.029733,3.858365,-1.271409,-2.94631,-4.655002,-1.026177,0.244067,1.416097,2.109725,-0.83118,-1.215229,buggy
-1.131252,1.533975,-0.892383,0.47907,-0.969077,-0.96197,0.870899,0.759023,-0.635075,-0.603121,-0.56976,0.163972,-0.062474,0.1065,0.309769,0.346084,0.051067,0.046775,clean
-3.004551,-1.454852,0.881835,-1.159688,0.621037,0.473817,-0.872013,0.617621,-0.13436,0.199191,-0.833365,0.382904,-1.364536,0.704386,2.899668,-2.022134,0.156387,0.265846,clean
0.82023,1.222029,-0.299872,0.913285,-0.05379,-0.995294,1.203733,0.80821,-0.117469,-1.036106,-0.529942,0.436403,-0.728708,-0.203286,-0.167585,0.948234,-0.083207,0.215135,clean
0.832439,0.184521,-0.616271,2.542848,-1.234652,-2.091319,0.319167,-0.225024,0.294974,0.145159,-0.953836,0.475526,1.426461,-0.824552,0.391966,-0.463395,-0.552512,0.901731,clean
-3.144248,1.971555,-0.100037,-0.437314,0.239151,-0.131228,-0.444972,-0.293775,0.820441,-0.327021,-0.221302,-0.150508,-0.037952,0.211426,0.143959,-0.152724,-0.177033,-0.101645,clean
-2.853095,2.172405,-0.14312,-0.586896,0.16533,-0.388923,-0.662106,-0.216592,0.561947,-0.01074,-0.075788,-0.074614,-0.175006,0.251999,0.012407,0.0174,-0.103262,0.023046,clean
5.262187,0.808502,-3.430846,1.895056,1.40697,-2.087898,-0.545645,-1.736319,-1.356788,-0.602167,-0.425284,0.221754,1.942932,-3.645745,2.513112,2.195714,0.537324,0.704905,clean
-3.10844,-2.005388,1.032129,-1.296404,-0.066576,0.854121,-0.029286,-0.284566,0.616975,0.391428,0.767964,0.386321,1.036794,0.170899,-0.892606,0.721737,0.334971,-0.235488,clean
-2.993209,1.572117,-0.095018,-0.577801,-0.038353,0.120552,-0.349024,-0.179864,0.523972,0.298082,0.214183,-0.004527,0.008606,0.151947,-0.101542,-0.113795,0.045093,0.04127,clean
-1.403393,0.150099,-1.615809,1.568256,0.052475,0.239878,0.694623,0.772271,-0.875351,-0.259906,0.827417,0.020687,1.015957,-0.124845,0.166729,-0.391297,0.406666,0.246179,clean
-0.473528,-1.628663,1.178026,-1.401746,1.169374,-1.177394,-1.612857,0.150493,-0.059851,-0.909347,-1.037531,-0.076298,-0.386536,0.384301,-0.011434,0.747008,0.351977,-0.261879,buggy
-2.831451,2.121633,-0.164369,-0.819947,0.30412,-0.291158,-0.320036,-0.268439,0.646909,-0.292751,-0.119282,0.078516,0.015846,0.21034,0.113614,-0.073857,-0.348187,-0.081649,clean
-1.207659,1.559543,-0.83111,0.891967,-0.348353,-0.507131,0.624253,0.646847,-0.33118,-0.963866,-0.720383,-0.658331,0.07584,-0.041389,0.046217,0.138838,0.053223,-0.072372,buggy
-1.594501,0.541379,-0.91198,1.085887,-0.385302,-0.063624,1.048915,1.144093,-1.019229,0.223138,0.537201,-0.269565,0.636657,0.495476,-0.252247,-0.264083,0.459178,-0.045657,clean
1.710287,1.032275,-0.682325,1.92675,-1.78173,-0.266793,0.207841,1.359543,-0.543468,-0.351599,-0.264732,0.428222,-1.391499,-1.073067,-1.018397,0.045595,-0.515215,-0.014679,clean
-0.811757,0.384556,-0.552065,1.876247,-1.408251,-0.580747,1.028133,0.346961,0.131748,-0.276675,0.520071,1.376711,-0.422466,-0.49277,0.78695,0.062087,0.139518,0.202193,clean
-2.022381,-4.677288,0.829267,-1.179518,0.954749,1.105533,-0.57627,-0.075598,0.139267,0.501367,0.923291,0.010034,0.247314,-0.157717,0.480469,0.333891,0.048074,-0.176368,clean
-3.010078,1.975379,-0.247551,-0.812351,0.167364,-0.081839,-0.48966,-0.171692,0.49783,0.048386,-0.014221,0.120475,0.024635,0.200074,-0.026228,-0.090209,-0.118807,-0.032076,clean
-3.029819,-0.858407,0.916831,-1.312779,0.535631,0.13083,-0.759973,0.083716,0.096893,-0.099395,0.210976,0.403479,0.720277,0.316801,-1.278028,0.888819,0.296065,-0.206536,clean
-2.262489,1.374279,-0.591419,1.137826,-0.536323,-0.556386,0.760041,0.937739,-0.714237,-0.65224,-0.372894,-0.45726,0.541461,0.426327,0.132769,-0.389803,0.128815,-0.007573,clean
-2.383491,1.313155,0.154774,-0.289192,-0.289947,0.598935,-0.291937,-0.373817,0.988126,0.456621,0.383686,-0.463388,-0.694975,-0.390305,0.092552,-0.379559,-0.340648,-0.225613,buggy
2.669083,-4.402712,0.277594,-1.911204,0.86667,-2.272994,0.637537,-1.674565,-2.622935,0.216105,-0.062868,-0.936644,0.723301,0.197283,-0.019083,-0.491439,-0.474791,-0.077228,clean
-2.609131,1.951196,-0.163,-0.855953,-0.04738,-0.211311,-0.300413,-0.262238,0.355307,0.446692,0.329806,0.748711,-0.240308,0.154424,0.191963,0.368992,0.073364,0.211836,clean
-2.273567,2.025685,-0.60014,-0.884875,0.274367,-0.159827,-0.525042,-0.441152,0.259289,-0.085231,-0.048214,-0.429378,-0.174367,-0.531109,0.156365,0.312345,-0.065733,0.042428,clean
-2.875446,2.154203,-0.179613,-0.849433,0.251681,-0.292012,-0.432517,-0.291059,0.585982,-0.244285,0.055957,0.203104,0.000662,0.206106,0.211935,0.03323,-0.275973,-0.032023,clean
-1.594572,-3.789421,1.223008,-1.054426,1.735321,0.535594,-0.706355,-1.81025,-1.107212,-0.020383,-0.291891,0.495353,-0.544816,-0.473015,-0.294212,0.050251,0.116783,0.373324,clean
-2.413574,-3.905482,2.078143,-1.632509,0.965597,0.817387,-0.258651,0.429924,-0.194345,0.146188,0.182103,0.640866,0.38813,0.260083,-0.367607,-0.089667,0.428341,0.030758,clean
-0.639118,1.026944,0.512454,-0.315095,-1.187683,-0.113073,-0.385744,-0.64506,0.838058,-0.29843,0.541443,-0.333654,1.18259,0.5783,0.485661,0.03553,-0.153568,0.027782,clean
0.531246,2.20602,-0.344447,0.012687,0.944501,2.312147,-0.675919,0.206119,1.601508,-0.665066,-1.250473,-0.647523,-0.582917,-0.04697,-0.697701,-0.16868,0.210241,0.503068,clean
-1.262221,-4.014011,1.512086,-1.167418,0.620316,-0.273135,-0.8357,0.274062,0.316641,-0.010784,0.314023,0.5554,-0.513591,-0.165145,-0.585263,0.205033,0.066129,-0.15014,buggy
-0.691806,-4.243195,1.290537,0.07762,-0.211287,-0.697623,0.072906,1.277595,-1.123129,-0.480922,0.116897,0.452213,0.158244,-0.042357,-0.419901,0.230963,-0.017304,-0.160723,buggy
-2.008517,0.853756,-0.365965,0.635482,-1.030684,-0.541074,1.146072,0.943259,-1.072993,-0.012255,0.000526,-0.326231,0.478709,0.211539,-0.184494,-0.093965,0.188588,0.019668,clean
-0.738284,1.545865,-0.509127,1.412476,-0.561468,-1.821297,0.678959,0.50987,-0.444776,-0.15247,0.079178,0.877508,-0.480129,0.008406,0.640126,0.916609,0.315704,0.40932,clean
-1.271475,-1.106043,0.237848,0.744331,-1.272432,-0.316719,1.483263,0.266405,0.187353,-0.121141,0.372517,-1.179693,0.44569,-0.087376,0.014012,-0.125543,-0.335539,-0.486568,buggy
-1.773649,1.79513,-1.426049,-0.237736,1.061301,0.459428,-0.709316,0.027544,1.036153,-0.339031,0.282824,0.030233,-0.195989,0.3524,-0.002713,-0.210212,-0.22212,0.03624,clean
-2.627925,1.465087,-0.147782,0.741133,-0.578299,-0.464352,0.583833,0.551764,-0.437518,-0.391402,-0.477203,0.181849,0.57698,0.560186,0.360328,-0.080947,0.491729,0.134349,clean
-1.662008,1.840942,-0.26027,0.635798,-0.999698,-1.181669,0.667335,0.908323,-1.134342,-0.252347,-0.213647,-0.833355,0.063372,0.552963,0.209667,-0.021805,0.088105,-0.009423,buggy
48.505504,8.783701,21.390824,-9.834963,-7.311587,2.105535,-3.611739,-4.58652,-5.365183,-7.056092,13.17958,-4.707278,2.51714,3.105491,3.910117,0.249047,2.993793,-1.281064,buggy
5.067528,-1.511274,1.422516,-1.511219,-0.105177,-1.223814,-0.254916,0.788672,-0.594873,-2.452621,-2.409087,-0.426007,0.495756,0.339967,-0.17084,0.708034,0.897988,-0.720628,clean
-1.397768,-3.085039,1.203795,-1.252677,1.15275,-0.386215,-1.653347,0.634243,-0.142314,-0.771126,0.411111,1.727939,-0.891306,-0.540693,-0.899288,0.288514,-0.112313,0.134878,clean
-2.812539,2.01961,-0.14598,-0.73188,0.264805,-0.259398,-0.287074,-0.298142,0.734721,-0.288964,-0.097343,-0.074308,-0.082667,0.175398,0.178925,-0.053709,-0.379484,-0.137226,clean
-2.743282,0.824486,-0.086978,-0.468815,-0.489411,0.491971,0.223612,-0.617723,1.280953,0.095979,0.273009,-0.431172,0.080503,-0.019465,0.345708,-0.254715,-0.105597,-0.209444,clean
-2.10973,1.186323,-0.170568,-0.308562,-0.277488,-0.479528,-0.126454,-0.416093,0.8487,0.199514,0.448921,0.509,0.069846,-0.086078,-0.112574,-0.18783,0.124756,0.102255,clean
-2.788114,-2.880787,1.514892,-1.603834,1.190908,0.048534,-1.506939,0.615392,-0.356409,-0.469894,-0.272545,0.761619,-0.071492,0.356582,-0.55448,0.250965,0.303151,-0.069102,clean
8.493385,-2.74239,-3.548287,1.789773,-1.700957,0.344025,0.921749,0.384206,1.897752,1.000779,0.904515,0.263473,-0.276039,-0.13452,-0.210317,0.627455,0.386824,0.715204,clean
-3.076877,0.47028,0.314439,-0.811649,0.174308,0.114359,-0.530618,-0.2459,0.671414,-0.118258,0.118917,0.161747,0.353374,0.189281,-0.319955,0.212227,0.031352,-0.162242,clean
-1.201806,0.478356,0.802128,-0.993328,0.69541,-0.26477,-0.084447,-0.343979,0.959858,-0.430995,-0.067877,-0.220028,0.242703,0.090275,-0.804155,0.328486,-0.233476,-0.074611,clean
-2.245577,-3.070749,-0.051057,-0.584744,-2.135881,2.819121,2.30886,-1.251136,2.229958,2.139122,2.21616,-0.357685,0.986115,-0.488879,0.513319,-0.60541,0.442166,-0.063211,clean
0.235673,1.163769,-1.128289,1.339007,-0.555911,-2.451007,0.853603,0.833676,-0.30109,0.523898,-1.280093,-1.269742,0.223444,0.963288,0.020616,0.07138,0.76058,0.073222,clean
-2.50815,0.327874,0.228241,-0.77649,0.329448,-0.232693,-0.605745,-0.183674,0.677374,-0.259828,0.141661,0.266454,0.087953,-0.025765,-0.636191,0.303393,-0.071513,-0.186414,clean
-1.09244,-0.133651,0.160793,1.271955,-0.680801,-1.303226,0.540886,0.675483,-0.351287,-0.253896,-0.549797,-0.228863,0.32154,0.23222,-0.232204,0.214933,0.288093,-0.050271,buggy
-1.993535,0.526851,-0.74793,-0.639115,0.129532,0.366365,-0.063216,-0.773739,0.60572,0.119082,0.335819,0.085484,0.396968,-0.952872,0.143617,0.265519,0.368054,0.140477,clean
-2.545414,-3.752254,1.58439,-1.70399,0.655392,0.372211,-0.898896,0.30433,-0.087213,0.072194,0.352726,0.409687,0.025345,0.225244,-0.148005,0.330629,0.159832,-0.167487,clean
-1.93639,1.956708,-0.234471,0.287096,-1.001145,-0.311558,0.608851,1.325453,-1.768697,0.926115,0.28222,-0.893307,-0.772603,0.162511,-0.784804,0.31319,0.021518,0.273884,clean
-2.483939,2.112212,-0.114727,-0.881942,-0.218823,0.031481,-0.38187,0.21354,-0.252113,1.072326,0.608379,-0.250413,-0.976878,-0.058647,-0.602798,0.407504,-0.198115,0.21401,clean
-1.682477,1.835147,0.013613,-0.065974,0.455892,-0.802021,0.006807,-0.219032,0.858005,-0.360622,-0.025682,0.073554,-0.434198,0.038275,0.003034,0.123777,-0.401438,-0.207498,clean
-1.776538,1.288093,0.195102,-0.901837,0.459141,0.702958,-0.761484,-0.005369,0.235498,-0.036909,0.463218,-0.131745,0.255429,0.28597,-0.483583,-0.270858,-0.038249,0.446532,clean
-3.136617,1.428645,-0.104103,-0.476628,0.248137,0.043277,-0.505219,-0.887879,0.395484,0.112595,-0.135426,0.419433,0.704446,-0.416582,0.631798,0.207502,0.676884,0.183633,clean
-1.986338,1.633765,-1.051032,-0.480166,0.743051,0.245448,-0.46253,-0.05763,0.86483,-0.165781,0.316586,0.029656,-0.098967,0.281363,0.018315,-0.02582,-0.084744,0.003114,clean
9.612871,2.384881,2.573461,2.700097,1.365763,-1.304178,1.01446,-0.012534,0.97583,-2.52521,0.636873,1.020881,0.901896,-0.232397,-0.346144,-1.788232,-0.517737,1.731312,clean
1.273664,-5.434685,1.340645,0.138795,-0.809702,-1.86442,0.740641,1.070595,-0.945964,0.500936,0.272025,0.194502,0.877256,0.080639,-0.333533,0.03515,-0.561603,0.160112,buggy
6.801017,0.716163,-0.986849,2.746801,-0.891078,-2.853374,0.193367,0.172725,0.737396,-1.800523,0.382986,0.37998,-1.585202,-2.369486,-1.21804,-0.251799,0.331234,-1.025554,buggy
-2.586984,1.91132,-0.022982,-0.110982,0.844314,0.380996,-0.110069,-0.18386,0.85328,-0.184584,0.215814,-0.241681,-0.135015,0.226484,0.021736,-0.369575,-0.097668,0.07641,clean
-2.120894,0.580621,-0.216269,0.74943,-1.132959,-0.473551,1.210532,0.859816,-0.915972,-0.013078,-0.058836,-0.276427,0.689635,0.314829,-0.167879,-0.200028,0.3926,0.0144,clean
10.352204,-1.167709,-2.371435,3.013971,9.089328,-2.140208,-1.697884,0.291795,0.311613,3.095075,0.78623,-0.517428,1.11107,-1.694276,0.300199,-0.76437,1.327881,-4.105129,buggy
4.767411,0.300483,2.248618,-0.891048,1.144064,2.120198,0.023489,-0.614488,2.237239,-0.708889,-0.317576,-0.672488,-0.644762,-0.363663,-1.349621,-0.201279,0.282442,1.433113,clean
6.895838,3.30454,0.969452,2.496297,4.454988,5.258389,1.549725,2.134933,-0.375972,-0.639333,-0.259487,-0.456839,0.230444,0.152903,-1.126325,-1.699877,0.13668,1.620771,buggy
12.577526,0.330261,-0.62422,1.70659,-0.175821,-11.9748,0.852605,-2.347279,2.591382,6.249056,-0.58247,1.528148,-0.420056,3.30173,2.494669,2.346313,2.602715,1.853652,buggy
-2.767162,1.917224,-0.654915,-0.307425,0.639247,0.297905,-0.562774,-0.124243,0.93071,-0.31891,-0.051081,-0.131904,-0.103003,0.386758,0.064904,-0.180969,-0.125229,-0.035579,clean
2.328691,1.487607,-0.97112,-0.320735,-2.081977,-1.490571,0.662742,1.019003,-1.439681,-0.377611,0.729438,1.236601,-0.058528,-0.764454,-0.611212,-0.007116,-1.540006,-0.123564,clean
-0.555457,0.263058,-0.417279,1.401594,-1.734061,-0.281778,0.898151,0.321608,-0.033696,-0.540004,0.958798,1.076347,-0.104283,-0.45905,0.674983,-0.143582,0.129835,0.154718,clean
0.783822,2.048247,0.60782,1.44694,-1.375087,-0.134746,0.122982,1.34026,-1.534931,0.223108,0.436716,-0.17983,-1.056661,-0.169478,-0.855476,-0.216399,0.342215,0.689408,clean
26.493472,4.011487,10.113189,2.041934,1.45907,-1.380098,1.268886,-1.816528,2.641982,-5.626229,1.72143,-0.243511,0.912771,-2.31487,-3.628693,-6.513131,-0.268961,-2.558919,buggy
-1.883829,1.538201,-0.478322,0.38212,-0.7287,-0.802069,0.735196,0.806522,-0.82363,-0.372399,-0.244336,-0.413573,0.275575,0.220844,0.002233,-0.210896,-0.193199,-0.129994,clean
30.026077,-0.92978,5.718097,-5.410318,-2.067548,-1.160476,3.125012,-0.970559,0.464571,-4.095377,1.332094,8.041666,0.163703,-2.392914,2.628209,1.172167,0.357782,0.162373,buggy
13.004814,2.567847,4.335334,4.95381,1.111666,3.293406,0.710634,-1.666679,0.408039,-5.795706,-2.926525,1.979949,3.575017,-0.493251,-0.239774,-1.162449,-1.839013,1.138358,buggy
-1.332164,-1.631912,0.96744,-0.40122,-1.238877,0.20466,0.829656,0.562577,-0.98131,-0.255954,0.662488,0.288328,1.905997,0.677298,-0.662583,0.762917,0.694652,-0.039247,clean
-0.90841,-2.448398,0.097181,-0.246706,3.848917,0.748868,-1.649504,-1.960734,-2.138209,-0.906329,-0.370779,0.583135,-0.232809,-0.227029,-0.203331,0.177853,0.118102,0.396413,clean
0.947422,0.562067,-2.671455,1.159973,0.448965,0.856901,0.657891,1.727082,-1.603406,1.135339,2.222112,0.414866,-0.075153,1.235311,-0.349717,0.290333,0.300797,0.285176,clean
-2.625408,1.876398,0.026652,-0.400783,-0.054862,-0.330951,-0.483726,-0.266823,0.530297,0.325846,0.023958,0.01894,-0.353868,0.352652,0.235443,0.202419,0.230541,0.062094,clean
-2.507207,1.537049,-0.189377,-0.451122,0.065021,-0.456095,-0.297531,-0.351831,0.793768,0.046675,0.176225,0.20842,-0.080109,-0.00013,-0.003086,0.013803,-0.030335,-0.080115,clean
-1.935427,0.517785,-0.23355,0.674665,-1.205055,-0.488149,1.317289,0.862426,-0.963807,0.177616,0.110529,-0.347637,0.516405,0.242199,-0.150992,-0.085344,0.318756,-0.023025,clean
30.184064,7.338158,10.990474,-0.638593,-6.972992,8.809121,-7.796832,1.203041,-3.116569,4.162415,-4.967308,1.844991,5.521138,-0.467459,1.56817,0.440826,-3.586901,-2.305518,buggy
-3.114119,1.228116,-0.004219,-0.446723,-0.017652,0.269184,-0.04916,-0.407732,0.996328,0.022667,0.134072,-0.186862,0.11938,0.145614,0.288951,-0.167771,-0.117562,-0.142374,clean
-2.285263,0.565742,-1.879732,-0.177144,2.226821,-0.271785,-1.030811,-3.772579,-2.268872,0.230516,-0.076814,-1.777457,2.857434,-6.127834,2.46158,1.883783,1.841706,0.843737,clean
-1.711736,2.243673,-0.046105,-0.929636,-0.099942,0.343194,-0.592017,-0.039274,0.452746,-0.005244,-0.212243,-0.339584,-0.75388,-0.163188,-0.268106,-0.319692,-0.119026,-0.15629,clean
-1.315818,1.479371,-1.635277,1.337946,0.306715,-0.385178,0.168917,0.57687,-0.819555,-0.645505,-0.04316,-0.164599,0.735525,0.191906,0.743339,0.056426,0.355068,0.149649,clean
-3.256074,0.695192,0.357784,-0.897814,0.218558,0.177508,-0.561696,-0.20457,0.599008,-0.11657,-0.011231,0.37657,0.549976,0.335757,-0.361404,0.101597,0.141575,-0.07509,clean
-1.370063,0.45573,-1.473745,1.238909,-0.127324,0.276515,0.768913,1.264475,-1.033497,0.125703,0.928002,0.009502,0.736364,0.710845,-0.238559,-0.439359,0.273783,0.170772,clean
0.362037,1.116063,-1.737379,2.267386,-0.653019,-0.194123,0.019687,0.924408,-0.231012,-1.878351,-0.604674,0.479,-0.272181,-1.020024,-0.221868,-0.253557,-0.081317,0.101067,clean
-2.173208,2.035683,-0.253633,-0.604001,0.050041,-0.340166,-0.721177,-0.393317,0.355372,-0.048014,0.447494,0.070042,-0.177654,-0.326678,-0.053432,-0.035676,-0.120042,0.109503,clean
-1.782968,-0.564682,0.244277,0.573865,-0.826317,-0.669858,0.689828,0.748988,-0.597888,-0.55485,-0.124066,-0.62345,0.616222,0.185331,-0.461956,0.154021,-0.039296,-0.258531,buggy
-1.756402,0.506257,-0.654527,0.819155,-0.827251,-0.425649,1.1183,0.944064,-0.959641,0.107901,0.264527,-0.172275,0.736534,0.373921,-0.139464,-0.195834,0.386935,0.027736,clean
6.668314,1.017276,0.122847,2.031055,-0.449977,-2.253878,-0.861379,0.252989,1.032028,-0.922861,0.979526,0.702043,-1.560469,-1.277788,-1.288488,-1.145025,-0.18379,0.238513,clean
-3.029817,1.734262,-0.168964,-0.493293,0.189145,-0.126215,-0.378245,-0.266743,0.763158,-0.191211,-0.127148,-0.091072,0.067983,0.202913,0.118577,-0.192467,-0.091783,-0.123012,clean
-2.577798,1.167482,0.898827,-0.236266,0.561634,0.72011,0.725527,-0.464159,1.114306,0.03507,0.237887,-0.207916,0.155616,0.085282,0.2212,-0.422256,0.07836,0.0442,clean
-1.95734,1.349133,-1.17942,0.184428,0.946761,0.448149,-0.578594,-3.229713,-0.937065,-0.558581,-0.374322,0.051685,-1.152106,0.39463,-0.772118,-0.838101,-0.628035,0.070133,clean
